name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5	EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5	Details	117	-0.73671239723415	-1.623411453985	8.62763367475028e-05	0.0111902361250467	0	16522	EIF4A1,PABPC1,EIF3D,EIF4EBP1,EIF3E,EIF2B4,EIF4A2,RPL7A,EIF4B,EIF2S2,EIF4E,RPL24,EIF3I,RPSA,RPS10,RPS3,RPL13A,EIF4H,EIF2B3,RPL14,RPS19,RPL23A,RPS27A,RPS2,RPL18,RPL17,EIF3F,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,EIF2B2,RPS12,RPS8,EIF3B,EIF3G,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,EIF3L,EIF3M,RPL13,RPL34,RPS29,EIF2B5,RPL37,RPS9,RPL35,RPS3A,RPS15
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.6	Details	91	-0.71764857631378	-1.53775365740946	0.00146349749768062	0.0488134224198795	0	15909	RPL7A,TRMT112,RPL24,RPSA,RPS10,RPS3,RPL13A,RPL14,RPS19,RPL23A,RPS27A,RPS2,RPL18,RPL17,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,N6AMT1,RPLP2,RPL10A,RPS12,RPS8,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,APEH,RPL12,RPL29,RPL15,RPL11,RPS13,UBA52,RPS27,RPL31,RPL22L1,RPS7,RPL3L,RPL30,ETF1,RPL32
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3	Details	99	-0.722608180149273	-1.56394065477159	0.00073658637444433	0.0360936354491671	0	16248	EIF3D,EIF3E,RPL7A,RPL24,EIF3I,RPSA,RPS10,RPS3,RPL13A,RPL14,RPS19,RPL23A,RPS27A,RPS2,RPL18,RPL17,EIF3F,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,RPS12,RPS8,EIF3B,EIF3G,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,EIF3L,EIF3M,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,RPL12,RPL29,RPL15,RPL11,RPS13,UBA52
GASTRULATION%REACTOME DATABASE ID RELEASE 81%9758941	GASTRULATION%REACTOME DATABASE ID RELEASE 81%9758941	Details	118	-0.723060634705771	-1.59500436804308	0.000239811180249656	0.020051266126891	0	16980	FOXH1,SNAI1,OTX2,LEF1,TFAP2A,FGF8,MSX1,DLX5,NOG,SOX2,PAX6,BMP4,SMAD2,SNW1,TCF7L1,DLL3,FGFR1,ZIC2,TFAP2C,PSMD8,PSMA1,SMAD4,NOTCH1,MAML3,ZIC1,PSMD4,POU5F1,PAX3,PSMA2
GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4	GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4	Details	110	-0.728373346099252	-1.59474130288145	0.000254851740000255	0.020051266126891	0	16522	EIF4A1,EIF3D,EIF3E,EIF4A2,RPL7A,EIF4B,EIF2S2,EIF4E,RPL24,EIF3I,RPSA,RPS10,RPS3,RPL13A,EIF4H,RPL14,RPS19,RPL23A,RPS27A,RPS2,RPL18,RPL17,EIF3F,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,RPS12,RPS8,EIF3B,EIF3G,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,EIF3L,EIF3M,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,RPL12,RPL29,RPL15,RPL11,RPS13,UBA52
INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 81%168255	INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 81%168255	Details	150	-0.706049149220423	-1.59349201045401	9.17417569059914e-05	0.0112676610525636	0	16563	IPO5,POLR2C,KPNA1,TGFB1,RPL7A,HSPA1A,NUP93,POLR2H,NUP37,RPL24,RPSA,CLTA,NUP133,RPS10,RPS3,RPL13A,RPL14,RPS19,GTF2F1,RPL23A,RPS27A,RPS2,RPL18,RPL17,CPSF4,RPS11,RPL19,RPL28,NUP50,SEC13,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,GTF2F2,RPL10A,POM121C,RPS12,RPS8,POLR2G,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,POM121,RPS21,RPLP0,NUP205,RPL13,RPL34,NUP160,RPS29,RPL37,RPS9,RPL35,RPS3A,CALR,RPS15,CLTC,RAN,RPL12,CANX,GRSF1,RPL29,RPL15,RPL11,AAAS,RPS13,UBA52
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 81%168273	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 81%168273	Details	131	-0.699496981492183	-1.55877758123247	0.000386066727274992	0.0250194876012599	0	16563	IPO5,POLR2C,RPL7A,NUP93,POLR2H,NUP37,RPL24,RPSA,NUP133,RPS10,RPS3,RPL13A,RPL14,RPS19,GTF2F1,RPL23A,RPS27A,RPS2,RPL18,RPL17,RPS11,RPL19,RPL28,NUP50,SEC13,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,GTF2F2,RPL10A,POM121C,RPS12,RPS8,POLR2G,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,POM121,RPS21,RPLP0,NUP205,RPL13,RPL34,NUP160,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,RPL12,GRSF1,RPL29,RPL15,RPL11,AAAS,RPS13,UBA52,RPS27,RPL31,NUP214
INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0006886	INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0006886	Details	407	-0.594764575900743	-1.43879979662819	0.000238674697890754	0.020051266126891	0	17032	SORL1,ARL4C,KIF5C,CD24,STX3,ARCN1,CACNG4,ARHGAP44,WLS,MYO6,LMAN1,IPO5,GRIP2,CLIP3,RAB29,SEC31A,ARFIP2,KPNA1,HSPA5,SNX27,UNC93B1,VPS37D,ARF1,HSP90B1,PTPN23,XPO7,RAB38,AP3D1,HIKESHI,STXBP2,NPM1,TGFB1,ARFGAP3,ARL4D,RPAIN,RAB3GAP2,NUP93,GRPEL2,SYVN1,MVB12A,HDAC6,CHP1,RAB14,NUP133,XPO6,COPB2,CACNG7,PXK,SQSTM1,STX1A,CBLB,GRIP1,VIPAS39,STX5,STX6,MTX1,NAPB,COPZ1,RHBDD1,STX8,NUP50,UBAP1,VPS26C,TMED4,HSPA4,SCFD1,HM13,SEC13,AP4M1,CAMSAP3,TNPO3,AP3B1,TIMM44,BCL3,TOMM20,AKIRIN2,POM121C,XPO5,SEC23IP,HERPUD1,TIMM17A,PEX5,RAB24,GGA3,TIMM9,TMED3,RAB5A,STAM,GGA1,TMED9,TOMM7,TNPO2,RAB20,SMURF1,ATG14,AGK,ASPSCR1,POM121,AUP1,PIK3R4,HGS,STXBP1,NUP98,RAB23,M6PR,COPA,SNX15,ATP1B1,PEX14,IPO4
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 81%156827	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 81%156827	Details	109	-0.731725961381169	-1.60083378761141	0.000242269684411858	0.020051266126891	0	16522	EIF4A1,PABPC1,EIF3D,EIF3E,EIF4A2,RPL7A,EIF4B,EIF2S2,EIF4E,RPL24,EIF3I,RPSA,RPS10,RPS3,RPL13A,EIF4H,RPL14,RPS19,RPL23A,RPS27A,RPS2,RPL18,RPL17,EIF3F,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,RPS12,RPS8,EIF3B,EIF3G,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,EIF3L,EIF3M,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15
LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.4	LATE PHASE OF HIV LIFE CYCLE%REACTOME%R-HSA-162599.4	Details	130	-0.695228088431111	-1.54835430645305	0.0005733301758628	0.0328037833054472	0	17014	RCC1,NELFA,POLR2C,VPS37D,TAF4B,ERCC2,NMT1,ELOA,GTF2E2,SUPT5H,TAF3,NUP93,FURIN,POLR2H,MVB12A,NUP37,ELL,NUP133,TAF6,CCNK,CHMP2A,GTF2F1,RPS27A,NCBP2,SSRP1,NUP50,UBAP1,CDK7,CCNT1,SEC13,GTF2F2,POM121C,POLR2G,GTF2H5,POM121,NUP205,GTF2H4,NUP160
LOCALIZATION WITHIN MEMBRANE%GOBP%GO:0051668	LOCALIZATION WITHIN MEMBRANE%GOBP%GO:0051668	Details	456	-0.569828960927489	-1.38557960378586	0.000746571105565154	0.0360936354491671	0	17017	CAPN3,RAB3B,ARL4C,RAB11FIP4,DLG4,CD24,TSPAN15,EXOC4,STX3,SNX30,CACNG4,ANKRD27,ARHGAP44,DENND1A,PACSIN1,CAMLG,BRAF,GRIP2,RAB29,ZDHHC18,SRP68,HSPA5,SNX27,ATP1B3,VPS37D,WIPF3,PTPN23,FXR1,NPC1,RAB38,FYB2,AP3D1,JUP,LRP4,NMT1,TMEM150A,TM9SF4,PLEKHF1,SRP72,COX18,TMEM88,PTCH1,NOMO2,SYS1,DENND4C,RAB3GAP2,GRIN3B,NOMO3,PARD3,PSAP,RAB3GAP1,RAB14,LIN7C,ASB3,F11R,CACNG7,NLGN2,NOMO1,TTC7A,GET4,GRIP1,STX6,VPS13B,MTX1,RAB40C,ENTR1,GORASP2,BAG6,NRXN2,ATP13A1,DVL1,ACAP2,PIP5K1A,NECTIN3,NHERF1,VPS26C,EMC1,CPE,COMMD1,EZR,HSPA4,AP4M1,SRPRA,DEF6,ZDHHC7,EMP2,SYNE3,APOE,SH3GLB1,TOMM20,BBS2,RAB34,BSG,WDR72,PRKCI,CDH1,PEX5,YIF1B,GGA3,TIMM9,GGA1,TOMM7,S100A10,HYCC1,SMURF1,AGK,ZDHHC4,PSMD10,YJEFN3,SSR2,NACA,GPHN,RAB3D,HGS,PALS1,STXBP1,TRAM2,RAB11FIP3,CACNB3,ARL3,CCDC22,WNK3,ATP1B1,RAC1
MAINTENANCE OF CELL NUMBER%GOBP%GO:0098727	MAINTENANCE OF CELL NUMBER%GOBP%GO:0098727	Details	39	-0.846886934946126	-1.62628544756243	0.000613610742468998	0.0345462193711221	0	17034	LIN28A,GNL3,HES1,NOG,SOX2,FZD7,DIS3L2
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5	Details	180	-0.73203628613519	-1.67886950557582	1.74733324434241e-06	0.00084817020037018	0	16966	GNL3,NOB1,UTP18,EXOSC7,PELP1,RIOK1,WDR3,RRP9,DDX47,RPP25,PDCD11,TEX10,DDX21,NOL6,RPL7A,CSNK1E,EXOSC5,DCAF13,IMP4,RPL24,LAS1L,WDR75,RPSA,RPS10,WDR12,NOP56,RPS3,RPL13A,WDR43,RPL14,RPS19,RPL23A,RPS27A,RPS2,RPL18,RPL17,RPS11,BYSL,EXOSC1,RPL19,RPL28,FBL,DIS3,UTP15,RPS5,RPS18,RPS14,MTREX,RPS25,HEATR1,RPS28,RPLP2,RPL10A,RPS12,RPS8,DHX37,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RRP1,RPL4,RPS21,RPLP0,UTP6,NIP7,RPP38,RPL13,LTV1,RPL34,RPS29,PES1,UTP25,UTP20,WDR46,RPL37,RPS9,RPL35,WDR36,EXOSC8,RPS3A
MIRNA PROCESSING%GOBP%GO:0035196	MIRNA PROCESSING%GOBP%GO:0035196	Details	33	-0.874603689300017	-1.63811298732802	0.000362261088811929	0.024915609790388	0	17034	LIN28A,TRIM71,LIN28B
MRNA CATABOLIC PROCESS%GOBP%GO:0006402	MRNA CATABOLIC PROCESS%GOBP%GO:0006402	Details	113	-0.737216894452619	-1.61849542655012	0.000136818636716496	0.0145146555776353	0	16911	DCP1B,DCP1A,EXOSC7,SMG7,ZCCHC7,LSM2,PYM1,CNOT6L,SND1,ERN1,METTL16,NT5C3B,EIF3E,HSPA1B,DIS3L2,DCP2,CNOT1,EXOSC5,HSPA1A,DHX34,CNOT3,EDC3,SMG8,NBDY,NCBP2,YTHDF2,NBAS,ZFP36,PATL1,DIS3,PAN3,SKIC2,TUT4,CNOT8,PAN2,POLR2G,DXO,TUT1,AGO3,UPF2,SAMD4B,TUT7
MRNA DESTABILIZATION%GOBP%GO:0061157	MRNA DESTABILIZATION%GOBP%GO:0061157	Details	74	-0.760219260641055	-1.58953425861467	0.000829464727681379	0.0360936354491671	0	17023	TRIM71,DCP1B,DCP1A,EXOSC7,CELF1,CNOT6L,FXR1,METTL16,NT5C3B,DIS3L2,DCP2,CNOT1,EXOSC5,GIGYF2,CNOT3,YTHDF2,KHSRP,ZFP36,PATL1,FTO,DIS3,PAN3,YTHDF1,FXR2,TUT4,CNOT8,PUM1,PAN2
MRNA METABOLIC PROCESS%GOBP%GO:0016071	MRNA METABOLIC PROCESS%GOBP%GO:0016071	Details	439	-0.638797927415507	-1.55078855420166	5.69431433931603e-07	0.000340966390461833	0	17004	FOXE3,SRSF4,ATF4,DCP1B,DCP1A,ATXN2L,HNRNPC,EXOSC7,RPUSD4,PPARG,CELF1,XAB2,SMG7,ZCCHC7,RBM22,LSM2,AKAP8L,SYMPK,SF3B1,SFSWAP,DKC1,PYM1,PRMT5,CASC3,CTNNBL1,CNOT6L,CWF19L2,C5AR1,SND1,SRRM1,SF1,TAF4B,ERN1,SRPK2,DDX39B,CDC40,SNW1,PABPC1,STRAP,HNRNPF,METTL16,NT5C3B,EIF3E,SLBP,GCFC2,SF3A1,USP39,HSPA1B,DIS3L2,DCP2,CLNS1A,RPRD1A,CNOT1,TAF3,SRSF3,EXOSC5,HSPA1A,DHX34,SNRNP200,DDX17,VDR,PCBP2,SSU72,CNOT3,SRRM2,EDC3,SNRPA,PCIF1,SF3A2,SMG8,GEMIN8,KHDC4,SRPK1,NBDY,TCERG1,SMN2,PABPC3,LUC7L,PRPF4,RSRP1,GEMIN5,PRPF3,TAF6,NCBP3,SRSF12,DHX15,SNRPD2,SNRNP40,CPSF1,PPIL3,NCBP2,YTHDF2,NBAS,PLRG1,ZFP36,CENATAC,PATL1,SRSF9,U2AF1,SDE2,DIS3,PAN3,DHX38,LSM10,SNRPF,USP4,SKIC2,MTREX,TUT4,SNRPB,CNOT8,LSM7,PAN2,POLR2G,CELF3,PUS7,TSSC4,SF3B6,SART3,DXO,LSM8,U2AF2,RBM6,S100A10,SF3B2,PUS3,TUT1,PRPF8,RBMX2,GPATCH1,AGO3,WDR33,USP49,WTAP,UPF2,SAMD4B,VIRMA,PRPF40B,TUT7,PQBP1,PRPF19,SRSF7,RXRA
MRNA SPLICING%REACTOME DATABASE ID RELEASE 81%72172	MRNA SPLICING%REACTOME DATABASE ID RELEASE 81%72172	Details	210	-0.641947345438199	-1.49074345536884	0.000736463106705321	0.0360936354491671	0	16988	SRSF4,HNRNPC,XAB2,RBM22,LSM2,SF3B1,POLR2C,CASC3,CTNNBL1,CWF19L2,SRRM1,SF1,DDX39B,CDC40,SNW1,PTBP1,HNRNPF,GCFC2,SF3A1,USP39,SRSF3,SNRNP200,POLR2H,PCBP1,PCBP2,SRRM2,SNRPA,SF3A2,WDR70,TCERG1,CHERP,PRPF4,PRPF3,SRSF12,DHX15,SNRPD2,SNRNP40,GTF2F1,PPIL3,NCBP2,PLRG1,SRSF9,U2AF1,SDE2,NKAP,DHX38,SNRPF,PRCC,MTREX,SNRPB,ACIN1,GTF2F2,RBM25,SNRNP48,LSM7,POLR2G,SF3B6,LSM8,U2AF2,SF3B2,PRPF8,SMNDC1,RBMX2,GPATCH1
MRNA TRANSPORT%GOBP%GO:0051028	MRNA TRANSPORT%GOBP%GO:0051028	Details	69	-0.756034771855263	-1.56692685764839	0.00130722477527863	0.045367128676473	0	16959	KIF5C,POLDIP3,SMG7,CASC3,DDX39B,FXR1,SLBP,SRSF3,EIF4E,PCID2,NUP93,DDX19B,NUP133,NXT1,NCBP3,THOC6,NCBP2,ZFP36,SARNP
NCRNA CATABOLIC PROCESS%GOBP%GO:0034661	NCRNA CATABOLIC PROCESS%GOBP%GO:0034661	Details	43	-0.829083120356498	-1.61346688238429	0.000650369721047944	0.0350037608123355	0	17034	LIN28A,LIN28B,EXOSC7,ZCCHC7,SND1,DIS3L2,EXOSC5
NEGATIVE REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901874	NEGATIVE REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION%GOBP%GO:1901874	Details	77	-0.744717696091351	-1.56376708723163	0.00105352999226522	0.0409290429145211	0	17017	CAPN3,CAMLG,IVNS1ABP,TNFAIP3,HSPA1B,ARRB2,LIMK1,CRTAP,DCUN1D3,HSPA1A,UBXN1,GTPBP4,ABL1,CHP1,SQSTM1,RPS3,NXN,CRY1,PRMT3,PER2,MAD2L2,MINAR1,SH3RF2,USP4
NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20240310%WP2064%HOMO SAPIENS	NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20240310%WP2064%HOMO SAPIENS	Details	77	-0.782053559648309	-1.64216537816815	5.80083504388272e-05	0.00877169127707123	0	17027	FGFR3,MSX2,PRTG,SNAI1,TFAP2A,FGF8,HES1,MSX1,DLX5,ID1,SOX10,HAND1,BMP4,HDAC2,HDAC1,CTBP2,TCF7L1,AXIN2,DLL3,FGFR1,CDH6,AXIN1,MYC,NOTCH1,ZIC1,DVL2,HDAC10,TWIST1,ZIC5,DVL1,ISL1,NFKB2,PAX3
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975957	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975957	Details	113	-0.72238238992238	-1.58592756501847	0.00031750063500127	0.0231775463550927	0	16886	DCP1A,SMG7,PPP2R2A,CASC3,PABPC1,RPL7A,RPL24,RPSA,SMG8,RPS10,RPS3,RPL13A,RPL14,RPS19,RPL23A,RPS27A,NCBP2,RPS2,RPL18,RPL17,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,RPS12,RPS8,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,UPF2,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,RPL12,RPL29,RPL15,RPL11,RNPS1,RPS13,UBA52
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975956	Details	93	-0.715362288951554	-1.53719034279456	0.00144540660199232	0.0485702504193291	0	16253	PABPC1,RPL7A,RPL24,RPSA,RPS10,RPS3,RPL13A,RPL14,RPS19,RPL23A,RPS27A,NCBP2,RPS2,RPL18,RPL17,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,RPS12,RPS8,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,RPL12,RPL29,RPL15,RPL11,RPS13,UBA52,RPS27,RPL31,RPL22L1,RPS7,RPL3L,RPL30,ETF1,RPL32
NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.4	NONSENSE-MEDIATED DECAY (NMD)%REACTOME%R-HSA-927802.4	Details	113	-0.72238238992238	-1.58592756501847	0.00031750063500127	0.0231775463550927	0	16886	DCP1A,SMG7,PPP2R2A,CASC3,PABPC1,RPL7A,RPL24,RPSA,SMG8,RPS10,RPS3,RPL13A,RPL14,RPS19,RPL23A,RPS27A,NCBP2,RPS2,RPL18,RPL17,RPS11,RPL19,RPL28,RPS5,RPS18,RPS14,RPS25,RPS28,RPLP2,RPL10A,RPS12,RPS8,RPS23,RPL18A,RPS15A,RPL36,RPL3,RPL27A,RPL4,RPS21,RPLP0,UPF2,RPL13,RPL34,RPS29,RPL37,RPS9,RPL35,RPS3A,RPS15,RPL12,RPL29,RPL15,RPL11,RNPS1,RPS13,UBA52
