name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	Details	79	-0.564774417262121	-1.56153300130401	0.00104863456741065	0.00985189073613167	0	16998	FZD1,DVL3,LRP6,FZD2,NOTCH2,CTNNB1,NECTIN1,CDH3,TCF7L2,FZD3,GSK3B,ERBB4,FZD8,PSEN1,DVL2,FZD6,TRIM2,BACE1,LEF1,ACTG2,WNT5B,ACTR2,WNT11,FSTL1,WNT5A,LRP2,NCSTN,WNT9A,AFDN
AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667	AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667	Details	114	-0.49433897589424	-1.41678949152103	0.00731257528434832	0.0388978312736067	0	16958	ANLN,LOXL2,ROBO1,PHACTR4,STAT1,GAB1,FERMT1,SEMA6D,SEMA3A,SEMA5A,ROCK1,ARSB,SCG2,ERBB4,SEMA3D,FAP,SEMA7A,MIA3,ITGA4,CRIPTO,RHOA,SLIT2,GREM1,ABL1,PKN2,SMAD4,EFNB2,CORO1C,GPC3,RAB13,SEMA4F,FSTL1,NANOS1,FN1,SEMA4B,SEMA6A,AKT1,SEMA5B,PIK3CA,NRP1,EMP2,AMOT,TESK1,ADGRA2,SEMA4G,MEGF8,CCN3
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 81%141424	AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME DATABASE ID RELEASE 81%141424	Details	90	-0.579050833707983	-1.62280541121998	0.000142191923904313	0.002093393917058	0	16926	KIF2A,CENPF,BUB1,SPDL1,CKAP5,BUB1B,RCC2,KNL1,KIF18A,TAOK1,NUP160,CENPE,KNTC1,DYNC1I2,CENPK,NDC80,SGO2,DYNLL1,XPO1,BIRC5,PPP2R5E,CENPI,ZWINT,MAD2L1,SKA2,CENPH,NUF2,ZWILCH,NUP107,PPP2R5D,DYNC1LI1,KIF2C,CENPU,MAPRE1,CDC20,ERCC6L,CENPC,SEC13,CDCA8,SGO1,PLK1,RANGAP1,RANBP2,NUP133,SKA1,NUP43
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 81%141444	AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 81%141444	Details	90	-0.579050833707983	-1.62280541121998	0.000142191923904313	0.002093393917058	0	16926	KIF2A,CENPF,BUB1,SPDL1,CKAP5,BUB1B,RCC2,KNL1,KIF18A,TAOK1,NUP160,CENPE,KNTC1,DYNC1I2,CENPK,NDC80,SGO2,DYNLL1,XPO1,BIRC5,PPP2R5E,CENPI,ZWINT,MAD2L1,SKA2,CENPH,NUF2,ZWILCH,NUP107,PPP2R5D,DYNC1LI1,KIF2C,CENPU,MAPRE1,CDC20,ERCC6L,CENPC,SEC13,CDCA8,SGO1,PLK1,RANGAP1,RANBP2,NUP133,SKA1,NUP43
ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 81%5620912	ANCHORING OF THE BASAL BODY TO THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 81%5620912	Details	96	-0.567323453729271	-1.60066490351652	0.00015112727297899	0.00218138479702174	0	16963	ALMS1,CEP78,NEDD1,RPGRIP1L,CEP97,CEP57,RAB8A,CKAP5,CEP89,SEPTIN2,HAUS1,CETN2,PLK4,DYNC1I2,CEP192,CCP110,DYNLL1,CDK1,CC2D2A,CEP162,CEP290,PCM1,CEP135,CNTRL,TUBA1A,OFD1,CDK5RAP2,CSNK1D,MAPRE1,MARK4,NEK2,RAB3IP,CEP43,CEP41,TUBB,PLK1,SCLT1,TCTN3,ACTR1A,AKAP9,TCTN2,CENPJ,HAUS3,TTBK2,SDCCAG8,HAUS2,HAUS5,HAUS6,RAB11A,PAFAH1B1,DCTN2,DYNC1H1,CEP152,ODF2,CSNK1E,MKS1,NINL,C2CD3,IQCB1
ANDROGEN RECEPTOR NETWORK IN PROSTATE CANCER%WIKIPATHWAYS_20240310%WP2263%HOMO SAPIENS	ANDROGEN RECEPTOR NETWORK IN PROSTATE CANCER%WIKIPATHWAYS_20240310%WP2263%HOMO SAPIENS	Details	82	-0.573246313665891	-1.59131250617449	0.000439981080813525	0.00476034045016473	0	17018	SMARCC1,MSH6,MSH2,SOS1,ARID1A,CHEK1,SMARCA4,ARID1B,RB1,STAT1,BARD1,CASP3,ATM,ATF1,CDK2,CDC25A,ACTL6A,RAD50,SP1,PRKDC,STAT3,SMARCC2,MAPK1,BAX,SMAD2,RICTOR,MAPK14,MDM2,CCND1,MAPK8,PLK1,CHEK2,CRKL,CDK4
ANDROGEN RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP138%HOMO SAPIENS	ANDROGEN RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP138%HOMO SAPIENS	Details	65	-0.615888288291194	-1.6653497000677	0.000177549696623923	0.00246787422647256	0	16959	NCOR1,PIK3R2,KDM1A,CREBBP,ZNF318,EP300,RB1,SIN3A,CDC42,RNF6,CTNNB1,SMARCE1,ROCK1,GSK3B,FHL2,SP1,CREB1,STAT3,ROCK2,TGFB1I1,CARM1,NCOR2,RELA,SMAD4,MDM2,PATZ1,CCND1,SIRT1,LIMK2,CCNE1,SRC,UBE2I,UBE3A,SUMO1,BRCA1,RNF4
ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	Details	86	-0.573168794060034	-1.59906800980239	0.000252057556795143	0.00312696943437845	0	16946	NONO,NSD2,EP300,RB1,RANBP9,SIN3A,NCOA6,CTNNB1,CASP3,GTF2F1,GSK3B,TMF1,RAC3,PRKD1,FHL2,CDC25A,SP1,STAT3,PARP1,TGFB1I1,XRCC5,AHR,NCOR2,CDK7,RELA,SMAD4,MDM2,PATZ1,PELP1,CCND1,CCNE1,SRC,UBE2I,IL6ST,BRCA1,RNF4,PA2G4
ANGIOGENESIS%PANTHER PATHWAY%P00005	ANGIOGENESIS%PANTHER PATHWAY%P00005	Details	141	-0.534671852390549	-1.55790323575836	0.000178116781744078	0.00246945824304607	0	16998	FZD1,DVL3,EPHB3,SOS1,PIK3R2,FZD2,NOTCH2,STAT1,HIF1A,PRKCI,CTNNB1,NRAS,TCF7L2,MAP2K4,FZD3,PAK3,RASA1,GSK3B,PRKD1,PDGFD,DVL2,PDGFC,PRKCA,MAP3K1,STAT3,MAPK1,TGFB1I1,PRKD3,FRS2,BIRC5,AXIN1,APC,DLK1,PIK3C3,RHOA,BRAF,PRKCZ,NCK2,WNT5B,MAPK14,ANGPT1,EFNB2,EPHB2,PTK2,MAPK8,EPHA3,CRYAA,WNT5A,SRC,F2R,CRKL,AKT1,PIK3CA,AKT3,PDGFA,PIK3C2A,SHC1,PAK2,WNT2,PAK1
ANIMAL ORGAN MORPHOGENESIS%GOBP%GO:0009887	ANIMAL ORGAN MORPHOGENESIS%GOBP%GO:0009887	Details	454	-0.433847055147917	-1.32920262003554	0.000600889316187958	0.00616518262861021	0	17009	MTHFD1L,HDAC2,MFAP2,PBX2,TENM3,SLC6A4,GLI3,SOX4,FGF5,BMP5,FGD1,FBN2,NIPBL,TGFB2,MEIS2,BBS7,SHROOM2,VANGL2,NRP2,RAB23,ROBO2,SDK2,PBX1,ROBO1,BMPR2,FGF18,NOTCH2,CELSR1,PHACTR4,RPGRIP1L,FLRT2,BCOR,CTNNB1,DLC1,NPNT,COL1A1,INHBA,FZD3,COL2A1,HEY2,TGFBR1,STIM1,THY1,FGF10,STRA6,NF1,MYL2,ZFPM2,COL5A1,COL5A2,SMO,EFEMP2,ABI2,DVL2,SOBP,HAND2,FZD6,STAT3,SLIT3,PPP3CA,MICAL2,APC,BBS4,CEP290,DCHS1,TWIST1,USH1C,KDM2B,ASXL1,STIL,BRAF,SLIT2,GREM1,SMAD2,RAB33B,AHDC1,ADGRG6,GATA6,ACTG2,SMAD4,MEIS1,COL18A1,GLI2,COL1A2,COL9A1,ZNF22,RFLNA,PKD2,HHIP,ODAM,SKI,IRX5,MYH7,GPC3,ANKRD11,EPHB2,WNT11,TBX20,PTK2,ABCA12,GREM2,SMAD6,CHD7,SLC4A2,SIX4,BMPR1A,WNT5A,FREM1,ASXL2,ELN,LAMB1,HOXB3,SEMA6A,FBXW11,LRP2,RPS6KA1,BMP1,ITGA2,NRP1,GATA4
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME%R-HSA-1169410.7	ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME%R-HSA-1169410.7	Details	126	-0.551540234197008	-1.59345129549614	0.000123370645622147	0.0018699927693228	0	16859	UBE2E1,NUP155,STAT1,TPR,EIF2AK2,KPNB1,ILF2,EIF4G3,NPM1,NUP93,KPNA2,ARIH1,NUP160,NUP205,TP53,NEDD4,FANCE,EIF2S2,STAT3,NUP54,NUP188,EIF2S3,EIF4E,CDK1,FAAP100,NUP62,RAE1,POM121C,FANCF,NUP153,DHX9,SNCA,NUP50,UBE2L6,NUP107,MAVS,EIF4E2,MAP2K6,ILF3,SEC13,FAAP20,RIGI,IFIT1,RANBP2,NDC1,EIF4G2,ISG15,NUP133,FANCG,UBE2I,ADAR,NUP43,SUMO1,RPS27A,NUP214,POM121,ABCE1
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 81%174143	APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 81%174143	Details	85	-0.570049891172392	-1.58838137932786	0.000362080315997367	0.004084497490052	0	16918	CDC23,UBE2E1,PSMD5,RB1,FBXO5,BUB1B,CUL1,CCNB1,PTTG1,CDK2,PSME1,CCNA2,PSMD10,CDC27,SKP2,CDK1,MAD2L1,CDC20,NEK2,ANAPC1,UBE2C,ANAPC5,PLK1,BTRC,PSMB2,PSME2,RPS27A,FZR1,PSMA4,BUB3
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.5	APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.5	Details	74	-0.532631078100086	-1.46195324502363	0.00803913937843998	0.0411414779955458	0	16918	CDC23,UBE2E1,PSMD5,BUB1B,CCNB1,PTTG1,PSME1,CCNA2,PSMD10,CDC27,CDK1,MAD2L1,CDC20,NEK2,ANAPC1,UBE2C,ANAPC5,PSMB2,PSME2,RPS27A,PSMA4,BUB3
APOPTOTIC PROCESS%GOBP%GO:0006915	APOPTOTIC PROCESS%GOBP%GO:0006915	Details	405	-0.414597298663459	-1.2668451219633	0.00632682936611386	0.0351238577833821	0	17015	MSH6,SGPL1,GLI3,TP53BP2,BMF,TGFB2,SENP1,MAP3K7,VPS35,ROBO2,CHEK1,BMPR2,NOTCH2,EP300,CUL2,TOPORS,APAF1,QRICH1,CASP3,MAGI3,DLC1,TOP2A,GDF6,STK3,INHBA,MLLT11,PAWR,DAP,CD24,ATF2,DICER1,MELK,TAOK1,DAPK1,CUL1,GSK3B,NCKAP1,IFI6,JAK2,MCM2,PPIA,GGCT,ERBB4,RTL10,DAXX,ATM,E2F1,TP53,CYFIP2,DPF2,PPARD,STK4,FAP,PRKCA,RTN4,TRAF7,BOK,TRIB3,DAB2IP,PRKDC,YARS1,PARP1,TRAF2,SLIT3,ACVR1B,SNW1,FEM1B,ITGAV,HSPD1,PDCD10,CUL3,DDX47,AHR,CASP8AP2,TNFRSF10B,CASP2,BAX,BIK,SLIT2,MAGEH1,TNFAIP1,ERCC2,ERBB3,GADD45A,ABL1,SMAD4,EFNA5,MDM2,CASP7,AHCYL1,DNAJC10,AEN,PHLDA3,BBC3,TNFRSF10C,PLAGL1,FXR1,SIRT1,STK24,DIABLO,RIPK2,PAK4,IFT57,STK11,ATN1,SEMA6A,CHEK2,SIAH1,DDX41,AKT1,PIK3CA,CIT,STK25,JMY,ERO1A,CCAR2,SCRIB,FADD,RRAGC,HIP1,EMP2,IKBKE,EBF4,ATF4,BRCA1,ANXA6,CDKN1A,XKR5,GSKIP
APOPTOTIC SIGNALING PATHWAY%GOBP%GO:0097190	APOPTOTIC SIGNALING PATHWAY%GOBP%GO:0097190	Details	205	-0.478709259462006	-1.42783282560301	0.00104274220754659	0.00984708413279842	0	17015	MSH6,SGPL1,TP53BP2,TGFB2,SENP1,EP300,CUL2,TOPORS,APAF1,QRICH1,CASP3,INHBA,MLLT11,DAP,CD24,DAPK1,CUL1,GSK3B,IFI6,JAK2,GGCT,RTL10,DAXX,ATM,E2F1,TP53,DPF2,PPARD,PRKCA,BOK,TRIB3,DAB2IP,PRKDC,TRAF2,ACVR1B,SNW1,ITGAV,PDCD10,CUL3,DDX47,CASP8AP2,TNFRSF10B,CASP2,BAX,ERBB3,ABL1,SMAD4,DNAJC10,AEN,PHLDA3,BBC3,TNFRSF10C,SIRT1,STK24,DIABLO,STK11,CHEK2,STK25,JMY,ERO1A,FADD,HIP1,IKBKE,ATF4,BRCA1,ANXA6,CDKN1A,GSKIP,DEDD,HIPK1,EPHA2,PDK1
ASSOCIATION OF TRIC CCT WITH TARGET PROTEINS DURING BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 81%390471	ASSOCIATION OF TRIC CCT WITH TARGET PROTEINS DURING BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 81%390471	Details	37	-0.600696283835672	-1.50441265014981	0.00959818767139621	0.0461488991282296	0	16178	DCAF7,NOP56,FBXW2,TP53,CCT4,CCT6A,STAT3,XRN2,AP3M1,CCT2,CCT5,LONP2,FBXO4,CCNE1,KIF13A,HDAC3,USP11,CCT8,ARFGEF2,CCT3,FKBP9,FBXW9,CCNE2,FBXW7,FBXL5
ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 81%4608870	ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 81%4608870	Details	62	-0.58267786091445	-1.56685346144899	0.00156062696491982	0.0134051830365889	0	16998	FZD1,PRICKLE1,SMURF2,VANGL2,PSMD5,FZD2,FZD3,FZD8,PSME1,DVL2,PSMD10,SMURF1,WNT5A,PSMB2,PSME2,SCRIB,RPS27A
ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY	ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY	Details	34	-0.648266954407923	-1.6018746862012	0.00216815225246928	0.0173181642743272	0	16986	RBBP8,TP53BP1,RNF8,SMC3,COP1,ATM,CDC25A,RAD50,TRIM28,TERF2,TOP3A,UIMC1,ABL1,FANCD2,SMC1A,MDM2,XRCC4,H2AX,CHEK2,ABRAXAS1,BRCA1,RAD17,MRE11
ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20240310%WP3878%HOMO SAPIENS	ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20240310%WP3878%HOMO SAPIENS	Details	39	-0.665170642478735	-1.67945277507973	0.000332028933949958	0.00382013724550034	0	16986	RBBP8,TP53BP1,CHEK1,RNF8,LMNB2,ATMIN,RNF20,ATF2,ATM,CDK2,CDC25A,RAD50,PRKDC,RIF1,TRIM28,HMGN1,MAPK14,SMC1A,STK11,CHEK2,PPM1D,MAPK13
ATM SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP2516%HOMO SAPIENS	ATM SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP2516%HOMO SAPIENS	Details	34	-0.633196986922014	-1.56463663284461	0.00421585160202361	0.0275745350406302	0	16840	TP53BP1,CHEK1,TLK1,ATF2,CCNB1,ATM,CDK2,CDC25A,RAD50,CREB1,CASP2,GADD45A,FANCD2,SMC1A,MDM2,H2AX,CCNE1,CHEK2,BRCA1,CDKN1A,RAD51
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	Details	39	-0.61524431259308	-1.55339653037905	0.00428080161271197	0.02782740127158	0	16746	CHEK1,YWHAZ,TOPBP1,CLSPN,MCM2,BRCA2,TIMELESS,CDC6,CDK2,CCNA2,CDC25A,MCM7,RFC2,FANCD2,MDM2,PLK1,FBXW11,BTRC,RFC4,RAD17,RPA1,RAD51,PPP2R2B,NBN
ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0008608	ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0008608	Details	31	-0.637717270537763	-1.55356964420093	0.00554584728896656	0.0332162316047584	0	16640	RB1,CHAMP1,EML4,KNL1,CENPE,NDC80,SKA2,CDT1,NUF2,KIF2C,SKA3,MAPRE1,CENPC,SGO1,SKA1,ABRAXAS1,ABRAXAS2,BOD1,BUB3,SEH1L,NSL1,AURKB,SPC24,MIS12,SPC25
AURKA ACTIVATION BY TPX2%REACTOME%R-HSA-8854518.4	AURKA ACTIVATION BY TPX2%REACTOME%R-HSA-8854518.4	Details	71	-0.576988785180197	-1.57630119458779	0.000993858179787828	0.00952035188511689	0	16963	ALMS1,CEP78,NEDD1,TPX2,CEP57,CKAP5,HAUS1,CETN2,PLK4,DYNC1I2,CEP192,CCP110,DYNLL1,CDK1,CEP290,PCM1,CEP135,CNTRL,TUBA1A,OFD1,CDK5RAP2,CSNK1D,MAPRE1,NEK2,HMMR,CEP43,CEP41,TUBB,PLK1,ACTR1A,AKAP9,CENPJ,HAUS3,SDCCAG8,HAUS2,HAUS5,HAUS6,AURKA,PAFAH1B1,DCTN2,DYNC1H1,CEP152,ODF2,CSNK1E
AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	AURORA B SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA B SIGNALING	Details	40	-0.66430752869482	-1.6830190372711	0.000283963179441066	0.00343514314786707	0	17017	STMN1,CBX5,EVI5,KIF23,BUB1,KLHL13,KIF20A,NPM1,RASA1,SMC4,NCL,NCAPG,RACGAP1,NDC80,KLHL9,NCAPH,BIRC5,CUL3,RHOA,SMC2,PPP2R5D,KIF2C,NCAPD2,CDCA8,SGO1
AUTONOMIC NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0048483	AUTONOMIC NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0048483	Details	24	-0.711548786880987	-1.65868720938417	0.00137051157459321	0.0121083701298344	0	16892	SOX4,NRP2,PHACTR4,CTNNB1,SEMA3A,PLXNA4,FZD3,NF1,PLXNA3
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411	Details	148	-0.473339151200443	-1.38399188710271	0.0074834050014612	0.0394566917226369	0	17019	EFNB3,PLEKHG4B,EPHB3,ALCAM,SOS1,VANGL2,CHN1,NRP2,ROBO2,ROBO1,NOTCH2,TRIO,ADAM17,CNTN5,SEMA6D,SEMA3A,ENAH,SEMA5A,PLXNA4,FZD3,RAC3,CNTN1,USP33,SEMA3D,SMO,PLXNA3,CYFIP2,GAP43,BDNF,OPHN1,SEMA7A,ANOS1,SLIT3,NEO1,ARHGEF40,UNC5B,TUBB3,SLIT2,CELSR3,EFNA5,DAG1,GLI2,EFNB2,SEMA4F,EPHB2,NELL2,RYK,PTK2,EPHA3,SEMA4B,WNT5A,EFNA2,SEMA6A,SIAH1,SEMA5B,NRP1
AXONOGENESIS%GOBP%GO:0007409	AXONOGENESIS%GOBP%GO:0007409	Details	222	-0.453753200175726	-1.35855010200832	0.00443987332104561	0.0285980075679114	0	17019	EFNB3,PLEKHG4B,DOCK7,EPHB3,PARD3,ALCAM,SOS1,VANGL2,CHN1,NRP2,ROBO2,ROBO1,NOTCH2,TRIO,ADAM17,CNTN5,RAB8A,PARD6B,USP9X,SEMA6D,SEMA3A,ENAH,SEMA5A,PLXNA4,FZD3,PAK3,LLGL1,RAC3,CNTN1,USP33,SEMA3D,SMO,PLXNA3,CYFIP2,GAP43,BDNF,ULK2,OPHN1,SEMA7A,ANOS1,SLIT3,NEO1,POTEF,SLITRK5,ARHGEF40,UNC5B,B4GALT5,TUBB3,SLIT2,CELSR3,EFNA5,SLITRK1,DAG1,MAP1S,GLI2,EFNB2,SEMA4F,EPHB2,NELL2,RYK,PTK2,SLITRK6,ATL1,EPHA3,SEMA4B,WNT5A,EFNA2,SEMA6A,SIAH1,SEMA5B,SPG11,NRP1,AUTS2,NIBAN2,FYN,OTX2,AFG3L2
