name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.4	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.4	Details	66	-0.725479165603205	-1.84955257802302	1.37801085296682e-05	0.000255899032958839	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,UBE2C,CDC20,PSMD14,PSMB1,ANAPC4,PSMC5,PTTG1,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,UBE2S,PSMA3,PSMB6,CDC27,PSME4,PSMC2,ANAPC15,ANAPC1,PSMD2,UBE2D1,SEM1,CDC23,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5	Details	71	-0.726509920559041	-1.87088002879348	4.93819138349412e-06	0.000104541511588571	0	16798	PSMD11,PSMA4,PSMD1,PLK1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,UBE2C,CDC20,AURKA,PSMD14,PSMB1,ANAPC4,PSMC5,PTTG1,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,UBE2S,PSMA3,PSMB6,CDC27,PSME4,PSMC2,ANAPC15,ANAPC1,PSMD2,UBE2D1,SEM1,CDC23,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME%R-HSA-179409.5	APC-CDC20 MEDIATED DEGRADATION OF NEK2A%REACTOME%R-HSA-179409.5	Details	26	-0.761629251754211	-1.66543118591962	0.00253193693175279	0.0171615063538548	0	16979	MAD2L1,BUB1B,BUB3,UBE2C,CDC20,ANAPC4,UBE2S,CDC27,ANAPC15,NEK2,ANAPC1,UBE2D1,CDC23
APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109581	APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109581	Details	167	-0.509657188813709	-1.45493460060272	0.00443189341836804	0.0273536978620558	0	16943	HMGB2,CLSPN,LMNB1,PSMD11,PSMA4,HMGB1,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,DYNLL2,PSMD14,YWHAB,PSMB1,PSMC5,PSMB2,PSMD10,MAPK8,ACIN1,PSMC6,TFDP1,PSMB7,PSMC4,E2F1,PSMC1,TJP1,PSMA3,PSMB6,PSME4,APAF1,PSMC2,PSMD2,BIRC2,DYNLL1,SEM1,TP53,YWHAQ,YWHAH,PSMD13,BAX,PSMA6,PSMA2,PMAIP1,XIAP,PSMA7,CASP6,H1-5,PSMD3,PRKCD
ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 81%4608870	ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 81%4608870	Details	62	-0.684033757753496	-1.72771141640414	0.000228609747919651	0.00244016892275245	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,PSMD14,PSMB1,PSMC5,WNT5A,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,PSMA3,PSMB6,PSME4,PSMC2,PSMD2,SEM1,FZD7,FZD4,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY	ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY	Details	34	-0.817595330836488	-1.87334948585674	1.2239109361065e-05	0.000230654550599773	0	16978	FANCD2,CDC25C,BRCA1,BLM,MRE11,CDC25A,MDC1,SMC1A,H2AX,TOP3A,UBE2N,YWHAB,XRCC4,SMC3,CHEK2
ATM SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP2516%HOMO SAPIENS	ATM SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP2516%HOMO SAPIENS	Details	34	-0.758148287061792	-1.73713896129676	0.000743494423791822	0.00641566995312753	0	16978	FANCD2,CHEK1,BRCA1,RAD51,CCNB1,CDC25A,MDC1,SMC1A,H2AX,CREB1,CHEK2,CASP2
ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	ATR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATR SIGNALING PATHWAY	Details	39	-0.799620653775323	-1.87688072884748	2.00448512719006e-05	0.000351518319786837	0	16978	FANCD2,CDC25C,CHEK1,RFC3,CDC6,MCM2,CLSPN,RAD51,BRCA2,TIMELESS,RFC5,RFC4,CDC25A,TOPBP1,CCNA2,PLK1,MCM7,RFC2,YWHAB
ATTACHMENT OF MITOTIC SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051315	ATTACHMENT OF MITOTIC SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051315	Details	16	-0.863562391509611	-1.72218158586391	0.000564730041926927	0.0051251254089422	0	16996	SKA1,SKA3,NUF2,NDC80,CENPE,CENPC,KIF2C,SKA2,CHAMP1,CDT1,MAPRE1,MIS12
AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 81%450408	AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME DATABASE ID RELEASE 81%450408	Details	52	-0.670733328814562	-1.64910511669583	0.00187681283057499	0.0137958776469696	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,PSMD14,PSMB1,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,PSMA3,PSMB6,PSME4,PSMC2,PSMD2,SEM1,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING	AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING	Details	31	-0.771301985179626	-1.73928368868893	0.000650364203954214	0.00570505947418952	0	16914	BRCA1,DLGAP5,TACC3,BIRC5,AURKB,TPX2,AURKA,CENPA,CKAP5,RAN,AJUBA,TP53,RASA1
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.6	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.6	Details	64	-0.712008180492286	-1.80627772930752	7.21201834186823e-05	0.000901644261598526	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,UBE2C,PSMD14,PSMB1,ANAPC4,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,UBE2S,PSMA3,PSMB6,CDC27,PSMC2,ANAPC15,ANAPC1,PSMD2,UBE2D1,SEM1,CDC23,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 81%349425	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 81%349425	Details	50	-0.735226415969868	-1.79672568936232	0.000172882723152372	0.00190952726041863	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,PSMD14,PSMB1,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,PSMA3,PSMB6,PSME4,PSMC2,PSMD2,SEM1,TP53,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
B CELL ACTIVATION%REACTOME%R-HSA-983705.3	B CELL ACTIVATION%REACTOME%R-HSA-983705.3	Details	102	-0.57879871552557	-1.56374974984885	0.00207158476234319	0.0148830710697303	0	16811	SH3KBP1,PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,CHUK,LYN,PSMD14,PSMB1,PSMC5,PSMB2,FYN,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,NRAS,PPIA,PSMA3,PSMB6,PSME4,MALT1,PSMC2,PSMD2,SEM1,PSMD13,PSMA6,PSMA2,PSMA7,NFATC3,PPP3CA,PSMD3
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	Details	28	-0.81973008141443	-1.81571432657266	6.39319458941805e-05	0.00082694865249275	0	16978	FANCD2,BRCA1,RAD51,PCNA,MRE11,TOPBP1,XRCC5,FANCA,BARD1,XRCC6,FANCG,EWSR1,PRKDC
BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 81%73884	BASE EXCISION REPAIR%REACTOME DATABASE ID RELEASE 81%73884	Details	53	-0.650263875835792	-1.6029209324225	0.0035032785106416	0.0223836235624595	0	16940	RFC3,FEN1,PCNA,RFC5,RFC4,LIG1,TDG,RFC2,POLD3,H2AX,POLE,POLE2,NEIL3,H2AZ2,H2BC9,LIG3,TERF1,MBD4,RPA3,PARG,POLD1
BASE EXCISION REPAIR%WIKIPATHWAYS_20240310%WP4752%HOMO SAPIENS	BASE EXCISION REPAIR%WIKIPATHWAYS_20240310%WP4752%HOMO SAPIENS	Details	27	-0.824007958514291	-1.81339183420332	6.87001831245403e-05	0.000870887950147615	0	16880	FEN1,PCNA,HMGB1,LIG1,TDG,POLD3,POLE,POLE2,NEIL3,LIG3,MBD4
BASE-EXCISION REPAIR%GOBP%GO:0006284	BASE-EXCISION REPAIR%GOBP%GO:0006284	Details	39	-0.774794364323105	-1.81860811667612	0.000106999587361565	0.00126460471929571	0	16937	DNA2,FEN1,LIG1,TDG,POLE,NEIL3,POLQ,LIG3,WRN,MBD4,HMGA2,RPA3,PARG,POLD1
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	Details	19	-0.810995640165731	-1.66989356989666	0.00204505890107661	0.0147760740395194	0	16978	FANCD2,CHEK1,BRCA1,RAD51,BRCA2,FANCA,FANCG,CHEK2
BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY	Details	21	-0.758722759772117	-1.59358846481738	0.0083073727933541	0.0457987192800277	0	16962	CHAF1A,SUPT16H,ACTL6A,SMARCD1,MED1,ARID1A,HDAC1,NCOR1,EP300,BAZ1B,CREBBP,SMARCA4
C-TYPE LECTIN RECEPTORS (CLRS)%REACTOME DATABASE ID RELEASE 81%5621481	C-TYPE LECTIN RECEPTORS (CLRS)%REACTOME DATABASE ID RELEASE 81%5621481	Details	118	-0.57615047992339	-1.5836729619111	0.00113134970019233	0.00900401246356076	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,UBE2N,CHUK,LYN,PSMD14,PSMB1,PSMC5,PSMB2,FYN,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,NRAS,PSMA3,PSMB6,PSME4,MALT1,PSMC2,EP300,PSMD2,PRKACB,UBE2D1,SEM1,CREBBP,PSMD13,PSMA6,PSMA2,PSMA7,NFATC3,PPP3CA,PSMD3,PRKCD
CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.4	CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.4	Details	71	-0.712055533482461	-1.83365765461143	1.38907901254869e-05	0.00025720235593868	0	16873	CDC6,PSMD11,PSMA4,CCNA2,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,UBE2C,PSMD14,PSMB1,ANAPC4,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,UBE2S,PSMA3,PSMB6,CDC27,PSME4,PSMC2,ANAPC15,ANAPC1,PSMD2,UBE2D1,SEM1,CDC23,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	Details	52	-0.62633159048527	-1.53993634466174	0.00919793395480138	0.0499241670427989	0	16923	E2F3,CDC7,TRIM71,CDC25A,CCNA2,CDK1,CDK6,POLE,PHF8,DBF4,CDKN3,NPAT,PPP6C,KHDRBS1,USP37,CUL3,RCC1,CUL2,EIF4E,RPS6KB1,CUL5,CDK2
CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839	CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839	Details	43	-0.773449140680657	-1.84391272570642	6.26493579249555e-05	0.000813278679435351	0	16966	CDC25C,MELK,FOXM1,CCNB1,CDC25A,AURKB,ENSA,CCNA2,PLK1,TAF2,MASTL,CDK1,CDK14,AURKA,PKMYT1,CCDC57,CHEK2,KHDRBS1,BRSK1,ARPP19
CELL DIVISION%GOBP%GO:0051301	CELL DIVISION%GOBP%GO:0051301	Details	143	-0.577588621678047	-1.6220511066221	0.000276583092475557	0.00280603709315058	0	16996	SKA1,CENPJ,KIF4A,ESPL1,KIF23,NUSAP1,BIRC5,INCENP,ECT2,CDCA8,STMN1,CKAP2,AURKB,IQGAP3,CIT,SAPCD2,PLK1,TUBA1B,TUBA1C,SKA2,ANLN,CEP55,CECR2,KIF20A,CENPA,CHMP1B,RACGAP1,TUBA1A,CHMP4B,CNTROB,VPS4B,TUBB,SON,CDC27,IST1,MYH10,CFL1,EXOC5,STAMBP,YTHDF2,DOCK7,CUL3,SEPTIN11,CDC23,ARL3,RASA1
CELLULAR RESPONSE TO HYPOXIA%REACTOME%R-HSA-1234174.5	CELLULAR RESPONSE TO HYPOXIA%REACTOME%R-HSA-1234174.5	Details	72	-0.669653519030246	-1.72809374259936	0.000225160990107927	0.00241146281311205	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,VHL,PSMC3,PSMD6,PSMD12,PSMD14,PSMB1,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,PSMA3,PSMB6,PSME4,PSMC2,EP300,AJUBA,PSMD2,UBE2D1,SEM1,CREBBP,PSMD13,HIF1A,ELOC,PSMA6,CUL2,PSMA2,PSMA7,PSMD3
CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479	CELLULAR RESPONSE TO IONIZING RADIATION%GOBP%GO:0071479	Details	52	-0.666539043832628	-1.63879279654199	0.00215600812768532	0.0154147231771843	0	16997	RAD51AP1,BRCA1,BLM,RAD51,BRCA2,ECT2,XRCC5,FIGNL1,NUCKS1,TLK2,BARD1,XRCC6,WRN,YAP1,NIPBL,INO80,BRCC3,RHNO1,TP53,SIRT1,RAD9A,ATR
CENTRIOLE ASSEMBLY%GOBP%GO:0098534	CENTRIOLE ASSEMBLY%GOBP%GO:0098534	Details	28	-0.841091243379403	-1.86302961814414	1.26383267421151e-05	0.000237473411654357	0	17027	CDC20B,CENPJ,PLK4,CEP135,CDK5RAP2,CEP152,CCP110,WDR62,C2CD3,SASS6,OFD1,CCDC57,CEP72,CEP192,CEP295,CEP44,CNTROB,RBM14,POC1B,RTTN
CENTRIOLE REPLICATION%GOBP%GO:0007099	CENTRIOLE REPLICATION%GOBP%GO:0007099	Details	22	-0.858742131010487	-1.81904337513951	5.57316325032635e-05	0.000749897453449632	0	16989	CENPJ,PLK4,CEP135,CDK5RAP2,CEP152,CCP110,WDR62,C2CD3,SASS6,OFD1,CCDC57,CEP72,CEP192,CEP295,CEP44,CNTROB
CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	Details	17	-0.878567241556971	-1.77203998627151	0.000156661087588634	0.00176723724205225	0	16974	KNTC1,CENPI,CENPW,DLGAP5,MIS18A,NASP,CENPF,OIP5,CENPE,CENPC,HJURP,CENPA,SUGT1,CENPV,MIS12,CENPT
CHROMOSOME CONDENSATION%GOBP%GO:0030261	CHROMOSOME CONDENSATION%GOBP%GO:0030261	Details	28	-0.751127434769397	-1.663758443559	0.00254035892813243	0.0172002340645725	0	16899	CDCA5,NUSAP1,NCAPH,NCAPG,SMC4,PLK1,SMC2,TOP2A,NCAPD3,NCAPD2,H1-10,ACIN1
CILIARY LANDSCAPE%WIKIPATHWAYS_20240310%WP4352%HOMO SAPIENS	CILIARY LANDSCAPE%WIKIPATHWAYS_20240310%WP4352%HOMO SAPIENS	Details	160	-0.53769119227894	-1.52856553275008	0.00135910190546087	0.0105264100019293	0	16861	MCM2,MCM10,IQGAP3,MSH2,SMC4,MCM5,DDX5,MCM7,PSMD7,NUP88,MYL6,PSMD12,DYNLL2,HDAC2,MCM6,CNOT1,GDI1,VAPB,CEP97,RANBP10,PSMC6,PSMC4,APMAP,HDAC1,RPGR,RBM14,EXOC5,CTBP2,NINL,DYNC2I2,DYNLT3,MCM9,GID8,SNRPB2,TFAP2C,CREBBP,DYNC1LI1,INTU,PSMD13,LZTFL1,MFAP1,IFT52,IFT25,NUDC,GLA
CILIOPATHIES%WIKIPATHWAYS_20240310%WP4803%HOMO SAPIENS	CILIOPATHIES%WIKIPATHWAYS_20240310%WP4803%HOMO SAPIENS	Details	134	-0.597455045160357	-1.66595745933038	7.08579342590063e-05	0.000887610927966369	0	17001	ALMS1,PLK4,CEP78,CENPF,POC1A,DNAL1,KIAA0753,C2CD3,TMEM237,OFD1,SCLT1,TTLL5,CFAP298,FAM161A,RP2,PDE6D,PIK3R4,NEK2,DYNC2I2,TOPORS,WDR35,SMO,INTU,ZIC2,ARL3,NPHP1,LZTFL1,KIF7,CEP164,CEP104,IFT52,RAB23,RPGRIP1L,TCTN2,INPP5E,TMEM138,RAB28,EVC,INVS,DYNC2H1,EVC2,DNAAF2
CLEC7A (DECTIN-1) SIGNALING%REACTOME%R-HSA-5607764.3	CLEC7A (DECTIN-1) SIGNALING%REACTOME%R-HSA-5607764.3	Details	93	-0.572833958109327	-1.52843650364603	0.00452125720119595	0.0278241322527088	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,UBE2N,CHUK,PSMD14,PSMB1,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,PSMA3,PSMB6,PSME4,MALT1,PSMC2,PSMD2,UBE2D1,SEM1,PSMD13,PSMA6,PSMA2,PSMA7,NFATC3,PPP3CA,PSMD3,PRKCD
COHESIN COMPLEX CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20240310%WP5117%HOMO SAPIENS	COHESIN COMPLEX CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20240310%WP5117%HOMO SAPIENS	Details	26	-0.799258225997531	-1.74771330291375	0.000443911020502113	0.00420160788555725	0	16954	PPP2R1B,ESPL1,CDCA5,AURKB,RAD21,PLK1,ESCO2,SMC1A,PTTG1,SMC3,PPP2CA,NIPBL,PPP2R5E,PDS5A
COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%R-HSA-389958.4	COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%R-HSA-389958.4	Details	29	-0.760809107966753	-1.69624619152498	0.00151896253225754	0.0115809496306934	0	16813	TUBB6,TCP1,TUBA1B,TUBA1C,ACTB,CCT5,TUBA1A,TUBB4B,VBP1,CCT6A
COPI-DEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811434.2	COPI-DEPENDENT GOLGI-TO-ER RETROGRADE TRAFFIC%REACTOME%R-HSA-6811434.2	Details	79	-0.676879467708232	-1.76884017289355	7.38397370476615e-05	0.000917722446163793	0	17018	KIF5C,KIFC1,KIF11,KIF15,KIF4A,KIF18A,KIF23,KIF20B,CENPE,KIF18B,KIF2C,KIF22,ZW10,NSF,KIF20A,KLC2,KIF3A,RACGAP1
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME%R-HSA-1236978.3	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME%R-HSA-1236978.3	Details	45	-0.742529205219565	-1.78387875232076	0.000283687943262411	0.00286439129993573	0	16798	PSMD11,PSMA4,PSMD1,PSME3,PSMD7,PSMC3,PSMD6,PSMD12,PSMD14,PSMB1,PSMC5,PSMB2,PSMD10,PSMC6,PSMB7,PSMC4,PSMC1,PSMA3,PSMB6,PSME4,PSMC2,PSMD2,SEM1,PSMD13,PSMA6,PSMA2,PSMA7,PSMD3
CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 81%69273	CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 81%69273	Details	25	-0.865913208098045	-1.87815782123503	9.65138482467666e-06	0.000188024371231661	0	16966	CDC25C,PPP2R1B,FOXM1,CCNB1,CCNB2,CDC25A,CCNA2,PLK1,XPO1,CDK1,PKMYT1
