name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
ANTERIOR/POSTERIOR AXIS SPECIFICATION%GOBP%GO:0009948	ANTERIOR/POSTERIOR AXIS SPECIFICATION%GOBP%GO:0009948	Details	29	-0.847154527805306	-1.93650746990525	9.39541165733816e-05	0.0038250166304971	0	17034	CER1,TBXT,MESP1,LHX1,MESP2,WNT8A,CDX1,CRIPTO,LEFTY1
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME%R-HSA-1169410.7	ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME%R-HSA-1169410.7	Details	126	-0.598311603265133	-1.73502929791285	0.00023229904954527	0.00771878986043785	0	16816	RIGI,OAS1,EIF4G1,KPNB1,NUP155,EIF2S1,NUP35,HERC5,CENPX,STAT3,NUP88,EIF4E,ABCE1,EIF4A3,IRF3,EIF4A1,RAE1,NPM1,NUP37,EIF2S2,POM121C,UBE2N,NUP54,FANCB,TP53,NUP188,ILF2,DHX9,EIF4E3,HSPA8,NDC1,PPP2R1B,UBA52,USP18,NUP85,PTPN2,NUP205,JAK1,NUP160,NUP153,PPP2CA,SUMO1,FANCA,NUP62,DUS2,POM121,EIF4E2
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 81%174143	APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 81%174143	Details	85	-0.671087888879137	-1.84423833352361	5.96631011245614e-05	0.00259534489891842	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,AURKA,CDC26,SEM1,PSMB8,FBXO5,PSMB10,BUB3,UBA52,PSMC5,PSMD9,ANAPC10,CDC20,MAD2L1,UBE2C,PSMF1,PSMD4,CCNB1,ANAPC11,PLK1,CCNA2
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.5	APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.5	Details	74	-0.696832168152791	-1.87605108904778	7.05399986898806e-05	0.00296688431575783	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,CDC26,SEM1,PSMB8,PSMB10,BUB3,UBA52,PSMC5,PSMD9,ANAPC10,CDC20,MAD2L1,UBE2C,PSMF1,PSMD4,CCNB1
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.4	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.4	Details	66	-0.727042614266366	-1.92082953621722	4.23905967029223e-05	0.00208511866592909	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,CDC26,SEM1,PSMB8,PSMB10,UBA52,PSMC5,PSMD9,ANAPC10,CDC20,UBE2C
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5	Details	71	-0.720232927348417	-1.92580659526772	3.36363811175469e-05	0.00175102177440607	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,AURKA,CDC26,SEM1,PSMB8,PSMB10,UBA52,PSMC5,PSMD9,ANAPC10,CDC20,UBE2C
APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME%R-HSA-179419.4	APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME%R-HSA-179419.4	Details	72	-0.70184212164444	-1.88114218538315	7.60756034421666e-05	0.00315788338209935	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,CDC26,SEM1,PSMB8,PSMB10,BUB3,UBA52,PSMC5,PSMD9,ANAPC10,CDC20,MAD2L1,UBE2C
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.10	ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.10	Details	94	-0.698485183255419	-1.9466140206504	7.61661528788468e-06	0.000537479152148395	0	16690	PSMD3,KPNB1,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,CDC6,ANAPC7,PSMC3,PSMD13,ORC1,ORC5,ORC2,GMNN,PSMD12,PSMA1,PSMA2,KPNA6,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,MCM4,ORC3,PSMD6,PSMA4,CDC26,SEM1,PSMB8,CDT1,PSMB10,UBA52,H2BC9,MCM6,PSMC5,PSMD9,MCM8,ANAPC10
ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 81%4608870	ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 81%4608870	Details	62	-0.646419898555567	-1.68921597875368	0.00230709164477887	0.0412741944675792	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,PSMA6,PSMC1,PSMC6,WNT5A,PSMD2,PSMB6,PSMD6,PSMA4,SEM1,PSMB8,PSMB10,UBA52,PSMC5,PSMD9
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.6	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.6	Details	64	-0.723597041032876	-1.90142728568044	4.70622335923936e-05	0.00224731011688189	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,CDC26,SEM1,PSMB8,PSMB10,UBA52,PSMC5,PSMD9,ANAPC10
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 81%349425	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 81%349425	Details	50	-0.79070440699475	-1.99239935692434	1.06797732189702e-05	0.000692114690955914	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,TP53,PSMB1,PSMB5,PSMA6,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,SEM1,PSMB8,PSMB10,UBA52,PSMC5,PSMD9
AXIS SPECIFICATION%GOBP%GO:0009798	AXIS SPECIFICATION%GOBP%GO:0009798	Details	48	-0.687177466280514	-1.71932817883123	0.00252819267489438	0.0441870400968071	0	17034	CER1,TBXT,MESP1,LHX1,MESP2,WNT8A,CDX1,CRIPTO,STIL,LEFTY1
B CELL ACTIVATION%REACTOME%R-HSA-983705.3	B CELL ACTIVATION%REACTOME%R-HSA-983705.3	Details	102	-0.587548891499505	-1.6573704599986	0.000917507715405789	0.0221562414469284	0	16806	NFKBIB,PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,HRAS,CARD11,CALM1,PSMA3,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,PPIA,PSMC3,PSMD13,PPP3R1,PIK3AP1,PSME4,FKBP1A,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,PSMA6,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,SEM1,PSMB8,NFATC2,PSMB10,UBA52,ITPR2,PSMC5,PSMD9
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4	Details	117	-0.609220952723539	-1.75107090443962	0.000115078710884199	0.00435038626681875	0	16898	RPL22L1,EIF3B,EIF4G1,EIF2S1,EIF3K,EIF4E,EIF3M,EIF4A1,EIF3C,EIF2S2,EIF3I,EIF3D,EIF5B,EIF2B4,RPL27,EIF2B1,RPL12,RPL36AL,RPS5,UBA52,EIF3A,RPL39L,EIF1AX,RPS10,RPS12,RPS26,FAU,RPL26L1,RPL8,EIF2B5,RPL21,RPLP1,RPL38,EIF2S3,RPL23,RPLP2,EIF4EBP1,RPL35,RPSA,RPS21,RPS6,RPS13,RPS15,EIF4H,RPL14,RPS2,RPS16
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.3	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.3	Details	71	-0.720912675721524	-1.92762415157533	2.95282061700847e-05	0.00156278031155173	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,CDC26,SEM1,PSMB8,PSMB10,BUB3,UBA52,PSMC5,PSMD9,ANAPC10,CDC20,MAD2L1,UBE2C
CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.4	CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.4	Details	71	-0.725736059627881	-1.94052123554033	2.28675541329259e-05	0.00124129774613857	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,CDC6,ANAPC7,PSMC3,PSMD13,PSME4,PSMD12,PSMA1,PSMA2,PSMB4,CCNE1,PSMB1,PSMB5,UBE2S,PSMA6,ANAPC15,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,PSMA4,CDC26,SEM1,PSMB8,CCNE2,PSMB10,UBA52,PSMC5,PSMD9,ANAPC10
CELL CYCLE CHECKPOINTS%REACTOME DATABASE ID RELEASE 81%69620	CELL CYCLE CHECKPOINTS%REACTOME DATABASE ID RELEASE 81%69620	Details	257	-0.525322813419381	-1.6535465476631	3.13054969007987e-05	0.00164315050261961	0	16753	NUDC,PSMD3,PSMD1,PSMD11,YWHAH,PSMD7,PSMD14,NDEL1,PSMA7,PSMB3,CHEK2,PSMA5,RFC2,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,PSMC4,BUB1,CDC25A,PSME3,SFN,CDC6,ANAPC7,PSMC3,PSMD13,ORC1,MCM10,ORC5,PSME4,SKA1,ORC2,NUP37,PKMYT1,RCC2,PSMD12,PSMA1,CDC45,ZWILCH,PSMA2,SPDL1,ZW10,ERCC6L,UBE2N,YWHAB,DNA2,PSMB4,TP53,CCNE1,PSMB1,PSMB5,UBE2S,PSMA6,AHCTF1,ANAPC15,PSMC1,PSMC6,RFC4,YWHAG,PSMD2,PSMB6,MCM4,RNF8,ORC3,PSMD6,PSMA4,RNF168,KIF2A,CDC26,CENPN,SEM1,PSMB8,ZWINT,CCNE2,PSMB10,BUB3,PPP2R1B,BLM,DYNC1LI1,UBA52,WEE1,H2BC9,MCM6,PSMC5,EXO1,PSMD9,NUP85,MCM8,ANAPC10,BRCA1,CDC20,MAD2L1,UBE2C,NUP160,PPP2CA,CENPM,RFC3,PSMF1,CHEK1,PSMD4,CCNB1,CENPE,CLSPN,CDKN1A,DBF4,MCM5,ANAPC11,PLK1,MDM2,CCNA2
CELL CYCLE, MITOTIC%REACTOME DATABASE ID RELEASE 81%69278	CELL CYCLE, MITOTIC%REACTOME DATABASE ID RELEASE 81%69278	Details	488	-0.451402756603608	-1.49753558679011	1.76849513049266e-05	0.0010028314797999	0	17011	TUBB2A,TUBB2B,TUBB3,MYC,NUDC,PSMD3,KPNB1,CABLES1,PSMD1,NUP155,PSMD11,TUBA4A,ENSA,HSP90AB1,PSMD7,NUP35,PSMD14,NDEL1,PSMA7,RCC1,PSMB3,PSMA5,NUP88,FEN1,RFC2,PSMA3,ANAPC1,PSMB2,PSMC2,PSMD8,RAN,CDK7,PSMC4,BUB1,CDC25A,PSME3,TUBA1C,SSNA1,LMNB1,RRM2,CDC6,CCND1,ANAPC7,SET,PSMC3,RAE1,PSMD13,ORC1,HAUS7,MCM10,HSP90AA1,ORC5,PSME4,SKA1,ORC2,NUP37,PKMYT1,RCC2,GMNN,PSMD12,PSMA1,CDC45,TUBG1,ZWILCH,POM121C,MZT1,PSMA2,TUBB4B,SPDL1,ZW10,ERCC6L,NUP54,DNA2,PSMB4,TP53,CCNE1,GINS1,PSMB1,PSMB5,NUP188,GORASP2,UBE2S,PSMA6,AHCTF1,CKS1B,ANAPC15,PSMC1,PPP2R2D,BANF1,PSMC6,VRK1,RFC4,HAUS6,YWHAG,PSMD2,PSMB6,RAB8A,NCAPD3,CHMP2B,MCM4,SMC2,E2F3,ORC3,PSMD6,POLE2,PSMA4,AURKA,POLE3,KIF2A,CDC26,CENPN,MYBL2,SEM1,PSMB8,ZWINT,MASTL,GINS2,FBXO5,CCNE2,CDT1,NDC1,GINS4,NCAPG,PSMB10,TFDP1,POLA2,BUB3,PPP2R1B,DYNC1LI1,UBA52,WEE1,NCAPH,PPME1,CDCA5,H2BC9,PCNA,MCM6,PSMC5,TK1,GINS3,PSMD9,TUBA8,NUP85,MCM8,ANAPC10,FIRRM,USO1,CDC20,MAD2L1,PRIM2,E2F4,CSNK2B,MCPH1,UBE2C,TUBA1B,NUP205,TUBB,CDK4,NUP160,ESPL1,NUP153,PPP2CA,SUMO1,CENPM,RFC3,PSMF1,NUP62
CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20240310%WP5417%HOMO SAPIENS	CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20240310%WP5417%HOMO SAPIENS	Details	87	-0.671873093451254	-1.85201911537475	4.2680747373765e-05	0.00208511866592909	0	17032	MIXL1,TBXT,LHX1,POU5F1,NODAL,UNC13A,GABBR2,ADRA2C,SNAI1,NGFR,ACHE,LIN7A,SYP,CLDN11,ADRA2A,NOTCH1,SLC6A1
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333	Details	146	-0.525131164399194	-1.55383698262908	0.00204968034746962	0.0381745451225207	0	16944	ATP5PD,SLC25A13,ACO1,SDHB,CYCS,NDUFS5,NDUFB9,NDUFA6,NDUFAB1,UQCRH,UQCRQ,NDUFB6,COX6A1,NDUFS6,SUCLA2,MDH2,NDUFC1,UQCRHL,NDUFB10,NDUFA9,COX5A,GPD2,NDUFB4,COA6,SLC25A12,SLC25A22,COX8A,ATP5MF,SDHD,KGD4,FH,COX7B,MTFR2,CHCHD10,ATP5PB,NDUFV2,ATP5F1B,UQCRC1,SDHAF2,MT-CO2,IDH3A,UQCR11,ATP5ME,ETFDH,MT-ATP8,NDUFS1,COX7A2,DLAT,COX4I1,MT-ATP6,MDH1,NDUFA4,NDUFA13,COX6B1,ATP5F1D,ATP5F1E
CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.5	CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.5	Details	200	-0.504766036348869	-1.54984678705064	0.000813764240874215	0.0201097925828488	0	16851	IDH1,TXN,MYC,SLC7A11,EGF,PSMD3,PSMD1,PSMD11,ABCG2,PSMD7,MAFG,PSMD14,DPP3,PSMA7,PSMB3,STAT3,PSMA5,HMOX2,PDGFA,UFD1,PSMA3,ATF4,PSMB2,PSMC2,PSMD8,PSMC4,CYCS,NOTCH1,SRXN1,PSME3,VCP,HMOX1,GSTP1,PSMC3,GPX1,PSMD13,SCO1,PSME4,SOD1,PRDX1,PSMD12,PSMA1,PSMA2,TGS1,TALDO1,ME1,GPX3,GCLM,PSMB4,PSMB1,PSMB5,PSMA6,PSMC1,PSMC6,NFE2L2,PSMD2,PSMB6,COX6A1,ABCC1,PSMD6,PRKCI,PSMA4,SEM1,LRPPRC,PSMB8,PSMB10,TXNRD1,UBA52,COX5A,PSMC5,PSMD9,TACO1,COX8A,CARM1,HDAC3,BRCA1,ABCF2
CHAPERONE-MEDIATED PROTEIN FOLDING%GOBP%GO:0061077	CHAPERONE-MEDIATED PROTEIN FOLDING%GOBP%GO:0061077	Details	63	-0.644603699716972	-1.68993866627302	0.00231679498146564	0.0413313621553042	0	16882	FKBP4,HSPE1,TCP1,CCT5,HSPA9,CCT8,CCT6A,DNAJC7,PTGES3,SDF2L1,PDCL3,CCT3,CCT2,CCT7,HSPA5,CCT4,DNAJB5,DNAJB6,PPID,PPIB,HSPA14,PDIA4,HSPA8,CHORDC1,PFDN6
CLEC7A (DECTIN-1) SIGNALING%REACTOME%R-HSA-5607764.3	CLEC7A (DECTIN-1) SIGNALING%REACTOME%R-HSA-5607764.3	Details	93	-0.647398511207395	-1.80103932718524	0.000185322597144326	0.00650267300808628	0	16690	PSMD3,PSMD1,PSMD11,PSMD7,PSMD14,PSMA7,PSMB3,PSMA5,CARD11,CALM1,PSMA3,PSMB2,PSMC2,PSMD8,PSMC4,PSME3,UBE2M,PSMC3,PSMD13,PPP3R1,PSME4,PSMD12,PSMA1,PSMA2,UBE2N,PSMB4,PSMB1,PSMB5,PSMA6,PSMC1,PSMC6,PSMD2,PSMB6,PSMD6,RELB,PSMA4,SEM1,PSMB8,UBE2D2,NFATC2,PSMB10,UBA52,ITPR2,PSMC5,PSMD9
