name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING	A6B1 AND A6B4 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%A6B1 AND A6B4 INTEGRIN SIGNALING	Details	44	0.619767831036856	1.61219478582077	0.00756195087452058	0.0424632626030771	0	1983	LAMA2,LAMA4,RXRG,CD9,EGFR,RXRB,MST1,ERBB2,CDH1,SFN,LAMC2
ACEBUTOLOL ACTION PATHWAY%SMPDB%SMP0000296	ACEBUTOLOL ACTION PATHWAY%SMPDB%SMP0000296	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030036	ACTIN CYTOSKELETON ORGANIZATION%GOBP%GO:0030036	Details	443	0.422874524237086	1.46797578097697	1.34787063993013e-05	0.000251035965812208	0	1728	MYOZ2,PHACTR1,ADPRHL1,MYPN,STARD13,OBSL1,MTSS1,KLHL41,FRMD5,EZR,TCAP,RHOQ,RHOBTB2,MYO18B,PDLIM1,PPP1R9A,FRMD3,GSN,CSRP3,PHACTR3,TMOD1,CORO6,SMTNL2,MYOM1,MYH7,MYBPC3,FHOD3,IQSEC1,MICAL3,MYO18A,ALDOA,MYO1E,SH3D21,ARRB1,RHOD,ACTN2,EEF2K,ACTN3,CFL2,AQP1,LDB3,ESPN,CASQ1,RHOF,PGM5,MYH14,RAC2,EPB41L1,PROX1,PDGFA,OBSCN,SCIN,SSH3,CDC42BPG,MYL2,EPS8,S1PR1,PDLIM3,WASF3,PDLIM4,EPB41L3,RFLNB,ACTL8,SHROOM3,RHOG,CORO2B,RHOT1,RHOBTB1,SIPA1L1,TNNT3
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	Details	81	0.572099708429843	1.64755220247173	0.00184020855696979	0.0135897262154827	0	1238	CACNB2,SCN5A,KCNQ1,GPD1L,GSN,ATP1A1,KCNJ8,PDPN,CACNA1G,MYH7,MYH2,RYR2,ANK2,MYH4,KCNE4,SNTA1,CACNA1C,KCNJ5
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	Details	62	0.664919130544717	1.83292304902581	0.00019846718676315	0.00216947522053833	0	1238	CACNB2,SCN5A,KCNQ1,GPD1L,GSN,ATP1A1,KCNJ8,PDPN,CACNA1G,MYH7,MYH2,RYR2,ANK2,MYH4,KCNE4,SNTA1,CACNA1C,KCNJ5
ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032	ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032	Details	105	0.617171850781238	1.8434140035253	3.05007690221136e-05	0.000497970138970291	0	1209	MYOZ2,PHACTR1,ADPRHL1,MYPN,OBSL1,KLHL41,FRMD5,TCAP,MYO18B,PDLIM1,FRMD3,CSRP3,TMOD1,MYOM1,MYH7,MYBPC3,FHOD3,MYO18A,ARRB1,ACTN2,CASQ1,PGM5,MYH14,EPB41L1,PROX1,OBSCN,CDC42BPG,MYL2
ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637	ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637	Details	73	0.584958200477677	1.65598791186587	0.00171340968527369	0.012802194013145	0	1975	ACOT2,DGAT2,ACAT1,ACACB,ACOT1,SUCLG2,ACSF2,DGAT1,ACSS2,PDHX,MLYCD,ABCD1,PMVK,SUCLG1,ACOT9,ACSL1,ACOT11,PPCS,HMGCS1,PDHA1,MVD
ACYLGLYCEROL HOMEOSTASIS%GOBP%GO:0055090	ACYLGLYCEROL HOMEOSTASIS%GOBP%GO:0055090	Details	25	0.720206733044	1.67700470317844	0.00597801307057095	0.0349977963502662	0	2894	DGAT2,APOA4,SCARB1,LPL,XBP1,APOC3,APOA1,APOC2,LIPC,RORA
ADP CATABOLIC PROCESS%GOBP%GO:0046032	ADP CATABOLIC PROCESS%GOBP%GO:0046032	Details	30	0.816379194435004	1.97123257723363	2.28462945551513e-05	0.000394284828042841	0	2562	LDHA,ALDOC,PGM1,GPI,ALDOA,PGAM2,HK2,HK1,ENO1,GAPDH,ENO2,PGK1,TPI1,PKM,ENO3,PFKP,GCK,PFKL,FOXK2,UCP2,PFKM,PGAM4,PGAM1,FOXK1
ADP METABOLIC PROCESS%GOBP%GO:0046031	ADP METABOLIC PROCESS%GOBP%GO:0046031	Details	32	0.80123084341944	1.96089537282113	5.41951857928252e-05	0.000732326861638793	0	2562	LDHA,ALDOC,PGM1,GPI,ALDOA,PGAM2,HK2,HK1,ENO1,GAPDH,ENO2,PGK1,TPI1,PKM,ENO3,PFKP,GCK,PFKL,BAD,FOXK2,UCP2,PFKM,PGAM4,PGAM1,FOXK1
AFFECTED PATHWAYS IN DUCHENNE MUSCULAR DYSTROPHY%WIKIPATHWAYS_20240310%WP5356%HOMO SAPIENS	AFFECTED PATHWAYS IN DUCHENNE MUSCULAR DYSTROPHY%WIKIPATHWAYS_20240310%WP5356%HOMO SAPIENS	Details	51	0.683545598128696	1.8238215680654	0.000270032956027823	0.00276164139087392	0	2088	CASP9,SGCA,DMD,SLC25A5,RYR1,CACNB1,PPIF,SSPN,NFKB1,CASQ1,TRPC3,MMP9,TGFBR2,FGA,ORAI1,SPP1,TRDN,TRPC1,AGTR1,TNNI1,ITPR2
ALPRENOLOL ACTION PATHWAY%SMPDB%SMP0000297	ALPRENOLOL ACTION PATHWAY%SMPDB%SMP0000297	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133	AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133	Details	23	0.719412960044814	1.64738796778896	0.00940155940532003	0.0499241670427989	0	2567	ATP1B1,ATP1A1,ATP1A3,ATP1A2,SLC3A2,SLC7A7,ATP1B4,SLC7A8,CLCNKA,ATP1A4,NR3C2
AMINE METABOLIC PROCESS%GOBP%GO:0009308	AMINE METABOLIC PROCESS%GOBP%GO:0009308	Details	63	0.711272409078171	1.96652389592339	1.01812632166982e-05	0.000197137813076982	0	1734	TRH,VCAM1,SAT2,PRKN,NAPEPLD,AFMID,PNMT,MOXD1,MAOB,DRD1,SAT1,NAAA,GDE1
AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	Details	208	0.455436945349876	1.47828907108422	0.00123058643808877	0.00961310512706247	0	2579	DGLUCY,ABAT,SLC25A12,ASS1,RIMKLA,ACAT1,HMGCLL1,PCCA,PYCR1,PPM1K,GCAT,NAT8L,MTHFR,BCAT2,GLUD1,AFMID,MCCC1,BHMT,BCKDHA,ALDH1A1,AGXT,EGLN1,MAT1A,GOT2,AARS1,CARNS1,AMT,DARS1,DPEP1,DBT,TARS3,ASNS,GOT1,ADHFE1,SLC45A2,BCKDK,WARS2,GGT5,ALDH4A1,EPRS1,PARS2,GPT2,UCP2,SARS1,ATF4,ECHS1,ALDH6A1,SHMT2,HMGCL,PAH,NAGS,TARS2,IARS2,GLUL,ART4,MCCC2,NARS2
AMINO ACID METABOLISM%WIKIPATHWAYS_20240310%WP3925%HOMO SAPIENS	AMINO ACID METABOLISM%WIKIPATHWAYS_20240310%WP3925%HOMO SAPIENS	Details	45	0.731356940058722	1.90939607923701	9.90418872195729e-05	0.00118682080326699	0	2335	SDHA,ASS1,P4HA2,CS,FH,PDHX,GLUD1,MDH2,PNMT,ACO2,GOT2,SUCLG1,ASNS,EPRS1,PDHA1,GPT2,HMGCL,PPM1L
AMIODARONE ACTION PATHWAY%PATHWHIZ%PW000642	AMIODARONE ACTION PATHWAY%PATHWHIZ%PW000642	Details	53	0.725846092671866	1.9497104671814	5.15375707543533e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,PRKAR2B,PRKAR2A,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
AMLODIPINE ACTION PATHWAY%PATHWHIZ%PW000391	AMLODIPINE ACTION PATHWAY%PATHWHIZ%PW000391	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	Details	25	0.741663380194194	1.72696660513572	0.00309032879071888	0.0203174722048195	0	2781	NCR3LG1,H2BC21,TF,H2BC12,FGA,RNASE4,ANG,SLPI,FGB,FAU
ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	Details	46	0.608978703133525	1.5962107853373	0.00782924015164002	0.0435026283491389	0	2781	NCR3LG1,H2BC21,FAM3A,TF,TSLP,GAPDH,CXCL14,H2BC12,FGA,RNASE4,RPL30,ANG,SLPI,FGB,FAU
ARBUTAMINE ACTION PATHWAY%SMPDB%SMP0000664	ARBUTAMINE ACTION PATHWAY%SMPDB%SMP0000664	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
ATENOLOL ACTION PATHWAY%SMPDB%SMP0000298	ATENOLOL ACTION PATHWAY%SMPDB%SMP0000298	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	Details	73	0.645680661424247	1.82789021398619	0.000166184473475826	0.00185489910552719	0	3130	SDHA,NDUFA10,ALDOA,NDUFS2,NDUFS7,NDUFA1,ATP5PD,NDUFV1,ATP5ME,ATP5F1D,NDUFB5,ATP5F1C,NDUFB10,MT-ND4,NDUFV3,ATP5MC1,MT-ND5,MT-ND6,ATP5MC2,NDUFC1,SDHB,ATP5F1E,ATP5F1B,NDUFS6,MT-ND4L,NDUFB9,MT-ND3,ATP5MJ,ATP5MC3,NDUFAB1,NDUFS4,ATP5F1A,ATP5PO,NDUFB1,SDHD,NDUFS8,VPS9D1,NDUFA8,NUDT2,MT-ND2,NDUFB7
BEHAVIOR%GOBP%GO:0007610	BEHAVIOR%GOBP%GO:0007610	Details	181	0.448458521612246	1.43475139233843	0.00393325387365912	0.0246838886873607	0	1487	TRH,SEPTIN5,ADAM11,ABAT,ANKH,PRNP,GDF15,PRKN,USP2,RGS14,FGF13,STAT3,ATP1A2,CIART,SLC2A4,ACSS2,ADCY8,KAT2A,MYH14,BBS2,ATXN1,OPRK1,CPEB3,LRRK2,CHRNB1,EGFR,DRD1,TTBK1
BENDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000329	BENDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000329	Details	23	0.719412960044814	1.64738796778896	0.00940155940532003	0.0499241670427989	0	2567	ATP1B1,ATP1A1,ATP1A3,ATP1A2,SLC3A2,SLC7A7,ATP1B4,SLC7A8,CLCNKA,ATP1A4,NR3C2
BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173	BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173	Details	28	0.73202418999757	1.74326988596259	0.0025136583989535	0.0170923388562673	0	2724	ABAT,ACAT1,ACADS,PCCA,MCCC1,BCKDHA,DBT,OXCT1,ECHS1,ALDH6A1,HMGCL,MCCC2,PCCB
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	Details	66	0.621331957825631	1.73076405887596	0.00085394581861013	0.00711733581888836	0	1670	LAMA2,VCAM1,LAMA4,TGM2,FGG,CSPG4,COL7A1,FGA,SPP1,VTN,COL4A1,ITGA1
BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	BETA2 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA2 INTEGRIN CELL SURFACE INTERACTIONS	Details	24	0.724906943270671	1.67518662984403	0.0064683378636867	0.0373458307020675	0	1326	VCAM1,SPON2,FGG,FGA
BETAXOLOL ACTION PATHWAY%SMPDB%SMP0000299	BETAXOLOL ACTION PATHWAY%SMPDB%SMP0000299	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
BEVANTOLOL ACTION PATHWAY%PATHWHIZ%PW000645	BEVANTOLOL ACTION PATHWAY%PATHWHIZ%PW000645	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
BIOCARTA_IL6_PATHWAY%MSIGDB_C2%BIOCARTA_IL6_PATHWAY	BIOCARTA_IL6_PATHWAY%MSIGDB_C2%BIOCARTA_IL6_PATHWAY	Details	18	0.806462290567148	1.74914114402326	0.00239018560522914	0.0167550428022188	0	1630	CEBPB,IL6R,STAT3,JUN,JAK1,JAK3
BIOGENIC AMINE METABOLIC PROCESS%GOBP%GO:0006576	BIOGENIC AMINE METABOLIC PROCESS%GOBP%GO:0006576	Details	52	0.705794226788768	1.88923931560546	0.000112945293622335	0.00132102313037836	0	1734	TRH,SAT2,PRKN,NAPEPLD,AFMID,PNMT,MOXD1,MAOB,DRD1,SAT1,NAAA,GDE1
BISOPROLOL ACTION PATHWAY%SMPDB%SMP0000300	BISOPROLOL ACTION PATHWAY%SMPDB%SMP0000300	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
BLUE DIAPER SYNDROME%SMPDB%SMP0000583	BLUE DIAPER SYNDROME%SMPDB%SMP0000583	Details	23	0.719412960044814	1.64738796778896	0.00940155940532003	0.0499241670427989	0	2567	ATP1B1,ATP1A1,ATP1A3,ATP1A2,SLC3A2,SLC7A7,ATP1B4,SLC7A8,CLCNKA,ATP1A4,NR3C2
BOPINDOLOL ACTION PATHWAY%SMPDB%SMP0000657	BOPINDOLOL ACTION PATHWAY%SMPDB%SMP0000657	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
BUMETANIDE ACTION PATHWAY%SMPDB%SMP0000088	BUMETANIDE ACTION PATHWAY%SMPDB%SMP0000088	Details	23	0.719412960044814	1.64738796778896	0.00940155940532003	0.0499241670427989	0	2567	ATP1B1,ATP1A1,ATP1A3,ATP1A2,SLC3A2,SLC7A7,ATP1B4,SLC7A8,CLCNKA,ATP1A4,NR3C2
BUPRANOLOL ACTION PATHWAY%SMPDB%SMP0000670	BUPRANOLOL ACTION PATHWAY%SMPDB%SMP0000670	Details	45	0.741983393484217	1.93713917894042	5.15695405173722e-05	0.000702828651986762	0	1380	ATP1B1,SCN5A,KCNQ1,ATP1A1,KCNJ8,CACNA1G,ATP1A3,CACNB1,ATP1A2,KCNJ11,PLN,HCN4,CACNA1H,RYR2,SNTA1,CACNA1C,ABCC9,KCNJ4,KCNJ5,SLC8A1,PRKACA
CALCIUM ION HOMEOSTASIS%GOBP%GO:0055074	CALCIUM ION HOMEOSTASIS%GOBP%GO:0055074	Details	136	0.48441337596642	1.49819070358765	0.0029927319367251	0.0197781899377118	0	1809	ATP1B1,CSRP3,TMEM178A,RYR1,TGM2,SLC24A3,STC1,SLC25A23,PLN,RAP1GDS1,ADCY8,S100A14,CAV1,HERPUD1,TRPC3,CAV2,RYR2,ANK2,SLC8A1,PRKACA,STC2,ATP2A3,EDN3,TRDN,DHRS7C,TRPC1,HRC
CALCIUM REGULATION IN CARDIAC CELLS%WIKIPATHWAYS_20240310%WP536%HOMO SAPIENS	CALCIUM REGULATION IN CARDIAC CELLS%WIKIPATHWAYS_20240310%WP536%HOMO SAPIENS	Details	101	0.492342141280756	1.46374770937127	0.00914494741655236	0.0498965301052612	0	2181	GJA3,ATP1B1,GJA5,ADCY9,RYR1,PRKCZ,GRK5,RGS14,CACNB1,PLN,ADCY8,CASQ1,RGS11,RYR2,ADCY6,ADRB2,GNG11,CACNA1C,KCNJ5,SLC8A1,GNG12,GNG7,ORAI1,GNB5,RGS16,GJB2,SFN,ITPR2,ADRB3,RGS10
CALCIUM-MEDIATED SIGNALING USING INTRACELLULAR CALCIUM SOURCE%GOBP%GO:0035584	CALCIUM-MEDIATED SIGNALING USING INTRACELLULAR CALCIUM SOURCE%GOBP%GO:0035584	Details	17	0.806155302933926	1.72678267846916	0.00317068448058863	0.0207812354346939	0	1939	VCAM1,PRNP,RYR2,PRKACA,DMTN
CANONICAL GLYCOLYSIS%GOBP%GO:0061621	CANONICAL GLYCOLYSIS%GOBP%GO:0061621	Details	15	0.848478336907275	1.76605065102126	0.00157221467876796	0.0119296719532321	0	2562	PGAM2,HK2,HK1,ENO1,ENO2,PGK1,ENO3,PFKP,GCK,PFKL,FOXK2,PFKM,PGAM1,FOXK1
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	Details	67	0.692693812818503	1.93448370593429	1.68303951423694e-05	0.00030090147926277	0	2564	STBD1,LDHA,MANBA,ALDOC,PGM1,GPI,ALDOA,PYGM,PGAM2,HK2,HK1,ENO1,GAPDH,FUT5,ENO2,PGK1,TPI1,NEU1,PKM,ENO3,PFKP,GCK,PFKL,PYGL,FOXK2,UCP2,PFKM,GALM,PGAM4,PYGB,PGAM1,FOXK1,AGL
CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS%GOBP%GO:1901136	CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS%GOBP%GO:1901136	Details	153	0.530992286355553	1.66621069761562	0.000159587002987354	0.00179387089552687	0	2265	CD44,GPC1,ACAT1,LDHA,SUCLG2,MANBA,ALDOC,PGM1,GPI,ALDOA,FBXO44,PGAM2,HK2,MLYCD,CHI3L1,ABCD1,HK1,UPP1,ENO1,GAPDH,NT5M,ENO2,ALDH1A1,PGK1,AMPD3,TPI1,FBXO27,FBXO2,RENBP,NEU1,PKM,ENO3,SUCLG1,PFKP,GCK,GM2A,PFKL,OVGP1,CEMIP,FOXK2,HYAL1,UCP2,PFKM,ENTPD5,PGAM4,FBXO17,NGLY1,MAN1A1
CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0005975	CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0005975	Details	220	0.51195004257952	1.67257213312723	2.16963901082341e-05	0.000376485720156817	0	2182	NR1D1,SLC25A12,STBD1,PPARD,AMY2B,LDHA,MDH1,MANBA,PPP1R3C,ALDOC,PGM1,SIAE,SLC2A1,GPI,FUT3,RBP4,ALDOA,ST6GALNAC4,PYGM,PGAM2,HK2,IDH2,SLC2A4,KCNJ11,CS,HK1,B3GAT2,IDH3G,MDH2,ST3GAL4,ENO1,GAPDH,FUT5,PGM5,ENO2,PGK1,GBE1,TPI1,MPI,GYG1,NEU1,PKM,ENO3,ME1,ALDH1B1,PFKP,GCK,GOT1,PFKL,PYGL,GYS1,DCXR,PHKA2,ST3GAL3,FOXK2,ST6GALNAC6,B3GALT2,PMM1,UCP2,PFKM,GALM,ADRB3,NHLRC1,ATF4,PGAM4
CARBOHYDRATE TRANSMEMBRANE TRANSPORT%GOBP%GO:0034219	CARBOHYDRATE TRANSMEMBRANE TRANSPORT%GOBP%GO:0034219	Details	35	0.715410541694728	1.78184888368	0.00123733052520732	0.00964206891483642	0	2626	PPARD,SLC2A1,AQP3,SLC2A4,AQP1,AQP10,SLC27A1,AQP7,SLC5A1,DHRS7C,SLC2A11,ZDHHC7,SLC2A8
CARBOHYDRATE TRANSPORT%GOBP%GO:0008643	CARBOHYDRATE TRANSPORT%GOBP%GO:0008643	Details	37	0.720533370840302	1.81322943502353	0.000717875089734386	0.00622844903675285	0	2626	PPARD,SLC2A1,AQP3,SLC2A4,AQP1,AQP10,SLC27A1,AQP7,SLC5A1,SLC45A2,DHRS7C,SLC2A11,ZDHHC7,SLC2A8
