name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
AXIS SPECIFICATION%GOBP%GO:0009798	AXIS SPECIFICATION%GOBP%GO:0009798	Details	48	-0.742836137211634	-1.75423932829561	0.000511896862261826	0.00928873420635673	0	17026	LHX1,WNT8A,RIPPLY1,CRIPTO,MESP2,LEFTY2,OTX2,FZD5,MESP1,FOXA2,COBL,STIL,SFRP1,CER1,TBXT,LEFTY1,BCOR,STC1,CAPRIN2
BASE EXCISION REPAIR%WIKIPATHWAYS_20240310%WP4752%HOMO SAPIENS	BASE EXCISION REPAIR%WIKIPATHWAYS_20240310%WP4752%HOMO SAPIENS	Details	27	-0.792811989245701	-1.69555431593485	0.00171317137181286	0.0228560721934985	0	16936	UNG,MUTYH,PCNA,APEX2,POLD3,HMGB1,PARP1,PNKP,FEN1,POLE,LIG1,POLE2,PARP2,NTHL1
BASE-EXCISION REPAIR%GOBP%GO:0006284	BASE-EXCISION REPAIR%GOBP%GO:0006284	Details	39	-0.725047811646339	-1.65181536357748	0.00342670960976706	0.0381807591782993	0	16936	UNG,MUTYH,APEX2,DNA2,PNKP,RPA3,FEN1,POLE,LIG1,RPS3,POLD1,WRN,RPA1,POLQ,NTHL1,HUWE1,APEX1
CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0000075	Details	141	-0.591753354504803	-1.64414991810088	0.000493476244053611	0.00905274535216016	0	16935	ORC1,RFWD3,CHEK1,E2F7,TICRR,DTL,INTS7,CDC6,CHEK2,DNA2,BRCA1,CDT1,BLM,FANCD2,CAMSAP3,CASP2,HASPIN,KNTC1,PRKDC,TIMELESS,BRIP1,SETMAR,VPS4A,AURKB,CDC5L,BUB1,TP53,UIMC1,H2AX,CDC45,ZW10,ZNF207,NOP53,CLSPN,SPC25,ZNF830,MAD2L2,RAD1,BUB3,TIPIN,GTSE1,NBN,ZWINT,RHNO1,PRPF19,CDC20,ATR,ETAA1,RPL26,CDC14B,TRIM39,MAD2L1,RAD9A,E2F1,CENPF,BUB1B,MAD1L1,CDK1,TRIP13,CDK2,RAD50,TTK,PLK1,ATM,TOPBP1,MDC1,NDC80,SPC24,RPA2,PIDD1
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	Details	24	-0.850307995012168	-1.77975900138079	0.000154231580102796	0.00336606448533629	0	16888	MCM4,MCM6,MCM3,PCNA,DNA2,CDT1,BRCA2,BLM,FEN1,TK1,LIG1,MCM2,WRN,GINS1,GMNN,GINS3,CDC45,POLA1,ZNF830
CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20240310%WP5417%HOMO SAPIENS	CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20240310%WP5417%HOMO SAPIENS	Details	87	-0.650253485288493	-1.68946372105768	0.000543499359447184	0.00975074698262447	0	17034	POU5F1,GAD1,LHX1,SOX2,UNC13A,ADRA2C,SOX17,TBR1,FOXD3,SOX9,FOXA2,ROBO1,RBFOX3,MIXL1,TBXT,ZFP42,RIMS2,SOX10,NODAL
CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4	CELLULAR RESPONSE TO STARVATION%REACTOME%R-HSA-9711097.4	Details	153	-0.557855223978463	-1.56628352242333	0.00130680130680131	0.0186960445838228	0	16467	MIOS,RPL27A,RPL11,RPS17,RPS3,RPL17,RPL41,RPL12,RPS15,RPL13A,RPS27,RPS10,RPS25,RPL4,RPL28,RPS6,RPL35,RPL19,RPL38,RPL36,RPS21,RPL31,RPS20,RPS7,RPS15A,RPL7A,LAMTOR2,GCN1,RPSA,RPL6,RPS24,RPL23A,FLCN,RPL32,RPL24,RPLP2,RPS2,RPS12,RPL15,RPS27A,RPL18A,RPL29,ATP6V0D2,RPL14,RPS23,RPL7,RPL37A,LAMTOR4,RPS29,RPS19,RPL30,MTOR,MLST8,RPS9,RPS8,UBA52,SEH1L,RPS13,RPLP0,RPL26,RPS5,RPS18,WDR24,RPL37,RPL39L,RPL35A,RPL22,RPS3A,RPL18,RPL8,RPL36A,RPS16,RPL10A,RPL27,RPL13,RPLP1,ATP6V1B1,RPL5,RPS11,RPL34
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	Details	63	-0.666667286566087	-1.64900808575912	0.00225910822660004	0.027805419277397	0	17026	LHX1,EPHA4,DRAXIN,SIN3A,TBR1,SEMA3E,GRID2,DRD2,CBLN1,FAIM2,TSKU
CHROMATIN MODIFYING ENZYMES%REACTOME DATABASE ID RELEASE 81%3247509	CHROMATIN MODIFYING ENZYMES%REACTOME DATABASE ID RELEASE 81%3247509	Details	214	-0.509632483326192	-1.48684236892438	0.0021462670999318	0.0267273379444448	0	16758	EP400,MSL2,PHF20,KAT14,SETD1B,SETD6,SETD1A,SMARCC1,SAP130,EHMT1,MTA3,SMARCD1,HMG20B,GATAD2A,ACTL6A,MTA2,VPS72,EZH2,HDAC1,SMARCA4,KMT2A,SUV39H2,KDM7A,BRD1,KDM2B,SUV39H1,HDAC3,BRPF1,ARID1A,KDM4A,ATF7IP,YEATS4,NSD1,JADE2,H2AX,KDM3B,WDR5,ATXN7,CHD4,ING5,RBBP5,EHMT2,ARID1B,EP300,RPS2,CARM1,TRRAP,HCFC1,ENY2,PRMT3,BRD8,RBBP4,NSD2,PRMT7,ARID2,CREBBP,KDM1A,NCOA1,RUVBL1,DPY30,BRMS1,TAF5L,TADA2A,KANSL1,YEATS2,CDK4,DR1,JADE1,JADE3,NCOR1,OGT,KMT5B,MCRS1,SMARCD2,KDM5A,KMT2D,TAF6L,HDAC8,KDM5C,SMARCC2,ELP6,PRMT5,PADI2,MBD3,KAT7,KANSL2,ELP1,KMT2B
CHROMATIN ORGANIZATION%REACTOME%R-HSA-4839726.4	CHROMATIN ORGANIZATION%REACTOME%R-HSA-4839726.4	Details	214	-0.509632483326192	-1.48684236892438	0.0021462670999318	0.0267273379444448	0	16758	EP400,MSL2,PHF20,KAT14,SETD1B,SETD6,SETD1A,SMARCC1,SAP130,EHMT1,MTA3,SMARCD1,HMG20B,GATAD2A,ACTL6A,MTA2,VPS72,EZH2,HDAC1,SMARCA4,KMT2A,SUV39H2,KDM7A,BRD1,KDM2B,SUV39H1,HDAC3,BRPF1,ARID1A,KDM4A,ATF7IP,YEATS4,NSD1,JADE2,H2AX,KDM3B,WDR5,ATXN7,CHD4,ING5,RBBP5,EHMT2,ARID1B,EP300,RPS2,CARM1,TRRAP,HCFC1,ENY2,PRMT3,BRD8,RBBP4,NSD2,PRMT7,ARID2,CREBBP,KDM1A,NCOA1,RUVBL1,DPY30,BRMS1,TAF5L,TADA2A,KANSL1,YEATS2,CDK4,DR1,JADE1,JADE3,NCOR1,OGT,KMT5B,MCRS1,SMARCD2,KDM5A,KMT2D,TAF6L,HDAC8,KDM5C,SMARCC2,ELP6,PRMT5,PADI2,MBD3,KAT7,KANSL2,ELP1,KMT2B
CHROMOSOME SEGREGATION%GOBP%GO:0007059	CHROMOSOME SEGREGATION%GOBP%GO:0007059	Details	244	-0.4944026667707	-1.46261842273525	0.00264395422528105	0.0310383609699814	0	16985	TEX15,UHRF1,MIS18A,NUP62,CHEK2,BRCA1,CDT1,STARD9,NUDC,CENPH,NCAPD3,FANCD2,CENPP,CENPU,SMC1A,RAN,NCAPH,PSRC1,NCAPG2,RPS3,MTCL1,HAUS4,MTCL2,MND1,HAUS6,KNTC1,KIFC2,NEK2,CDCA5,FIRRM,KPNB1,CENPM,CHMP7,VPS4A,DSN1,HDAC3,MAP1S,AURKB,ESPL1,CENPO,INCENP,CHAMP1,SPDL1,AAAS,TENT4A,ZW10,ZNF207,SPC25,PMF1,SKA3,BCCIP,HAUS1,BUB3,OIP5,KIF22,HAUS5,ITGB3BP,ZWINT,TUBGCP3,RRS1,FAM83D,PHF13,CENPN,HJURP,CENPI,TUBGCP5,KIFC1,KIF18B,SEH1L,PINX1,CENATAC,DLGAP5,NUSAP1,KIF4A,CLASP2,CENPF,PSMC3IP,CENPK,MAD1L1,CDK5RAP2,CENPS,NCAPD2,INO80,CDCA8,CENPT,TRIP13,TOP1,RECQL5,KIF11,NDE1,CENPQ,TTK,NCOR1,NCAPG,CCNB1,HAUS3,PLK1,CEP192,TUBG1,RACGAP1,NDC80,SPC24,RCC1,CDC23,SMARCAD1,NCAPH2,M1AP,NUMA1,WAPL
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4	Details	25	-0.819354740112999	-1.72806977987889	0.000779635203249084	0.0123870158818612	0	16667	RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,EXO1,XRCC2,RMI2,WRN,RAD51AP1,BRIP1
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME DATABASE ID RELEASE 81%9704646	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME DATABASE ID RELEASE 81%9704646	Details	25	-0.819354740112999	-1.72806977987889	0.000779635203249084	0.0123870158818612	0	16667	RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,EXO1,XRCC2,RMI2,WRN,RAD51AP1,BRIP1
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA1 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701192	DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA1 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701192	Details	25	-0.819354740112999	-1.72806977987889	0.000779635203249084	0.0123870158818612	0	16667	RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,EXO1,XRCC2,RMI2,WRN,RAD51AP1,BRIP1
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701190	DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701190	Details	41	-0.752350261146302	-1.72904714791646	0.000750046877929871	0.0121519074533995	0	16861	RFC4,RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,RPA3,EXO1,RFC2,XRCC2,RMI2,WRN,RAD51AP1,BRIP1,RPA1,RFC5,RFC3,RAD1,NBN,RHNO1,ATR
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701193	DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701193	Details	25	-0.819354740112999	-1.72806977987889	0.000779635203249084	0.0123870158818612	0	16667	RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,EXO1,XRCC2,RMI2,WRN,RAD51AP1,BRIP1
DEFECTIVE TPR MAY CONFER SUSCEPTIBILITY TOWARDS THYROID PAPILLARY CARCINOMA (TPC)%REACTOME%R-HSA-5619107.4	DEFECTIVE TPR MAY CONFER SUSCEPTIBILITY TOWARDS THYROID PAPILLARY CARCINOMA (TPC)%REACTOME%R-HSA-5619107.4	Details	28	-0.760752131115679	-1.63800739756296	0.00427397260273973	0.0449924434042464	0	16965	NUP54,NUP153,NUP155,NUP62,NDC1,NUP160,NUP205,NUP107,NUP85,POM121C,NUP188,POM121,AAAS,NUP35,NUP214
DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 81%9675136	DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 81%9675136	Details	41	-0.752350261146302	-1.72904714791646	0.000750046877929871	0.0121519074533995	0	16861	RFC4,RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,RPA3,EXO1,RFC2,XRCC2,RMI2,WRN,RAD51AP1,BRIP1,RPA1,RFC5,RFC3,RAD1,NBN,RHNO1,ATR
DISEASES OF DNA REPAIR%REACTOME%R-HSA-9675135.6	DISEASES OF DNA REPAIR%REACTOME%R-HSA-9675135.6	Details	50	-0.757002726181201	-1.80082759989523	6.64820947910364e-05	0.00159331239252027	0	16995	MSH6,RFC4,MSH2,RMI1,DNA2,BRCA1,RAD51,BRCA2,BLM,SEM1,PALB2,RPA3,EXO1,RFC2,XRCC2,RMI2,WRN,RAD51AP1,BRIP1,RPA1,RFC5,NTHL1,RFC3,RAD1,NBN,RHNO1,ATR,RAD9A,OGG1
DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897	DNA BIOSYNTHETIC PROCESS%GOBP%GO:0071897	Details	59	-0.66140296281721	-1.61819342511976	0.00420152018639471	0.0444730911729881	0	16776	POLI,PCNA,DTL,POLD3,PCLAF,DKC1,TK1,POLE,POLD1,WRN,TERF1,USP10,RPA1,NHP2,POLQ,POLE2,POLA1,RFC3,TERT,RRM1,MAD2L2,HSP90AB1,PIF1,PINX1,WRAP53,RFC1,SIRT1,POLD2,RAD50,FAAP20,TYMS,TELO2
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103	Details	57	-0.728048833676888	-1.77113731872352	0.00032380335612655	0.00674254135986793	0	16888	MCM4,MCM6,MCM5,MCM3,HMGB1,DNA2,RAD51,TOP1MT,BLM,HMGA1,HMGB3,DTD1,DDX11,MCM7,MCM2,WRN,GINS1,DDX1,MCM8,RECQL4,GINS3,GINS2,CDC45,GINS4,ABL1,NBN,DDX12P,PIF1,TOP3B,HMGB2,TWNK,DHX9,TOP1,RECQL5,RAD50,HNRNPA2B1
DNA DAMAGE BYPASS%REACTOME%R-HSA-73893.3	DNA DAMAGE BYPASS%REACTOME%R-HSA-73893.3	Details	48	-0.690332005648684	-1.63024857465314	0.0039814200398142	0.0428576248692542	0	16861	RFC4,POLI,PCNA,DTL,POLD3,PCLAF,RPA3,RFC2,POLE,WDR48,POLD1,CUL4A,USP10,RPA1,RFC5,POLE2,USP1,RFC3,MAD2L2,RPS27A,UBA52,RFC1
DNA DUPLEX UNWINDING%GOBP%GO:0032508	DNA DUPLEX UNWINDING%GOBP%GO:0032508	Details	41	-0.761858366292864	-1.75089862180404	0.000487530470654416	0.00902713125109678	0	16888	MCM4,MCM6,MCM5,MCM3,RAD51,BLM,HMGA1,DTD1,DDX11,MCM7,MCM2,WRN,GINS1,DDX1,MCM8,RECQL4,GINS3,GINS2,CDC45,GINS4,NBN,DDX12P,PIF1
DNA GEOMETRIC CHANGE%GOBP%GO:0032392	DNA GEOMETRIC CHANGE%GOBP%GO:0032392	Details	49	-0.743360600207257	-1.76180176454687	0.000417219798975915	0.00807854555882938	0	16888	MCM4,MCM6,MCM5,MCM3,HMGB1,DNA2,RAD51,BLM,HMGA1,HMGB3,DTD1,DDX11,MCM7,MCM2,WRN,GINS1,DDX1,MCM8,RECQL4,GINS3,GINS2,CDC45,GINS4,NBN,DDX12P,PIF1
DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570	DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0031570	Details	103	-0.583316432558026	-1.55353908756221	0.0045095168374817	0.0467972899262194	0	16935	ORC1,RFWD3,CHEK1,E2F7,TICRR,DTL,INTS7,CDC6,CHEK2,DNA2,BRCA1,CDT1,BLM,FANCD2,CAMSAP3,CASP2,PRKDC,TIMELESS,BRIP1,SETMAR,CDC5L,TP53,UIMC1,H2AX,CDC45,NOP53,CLSPN,ZNF830,RAD1,TIPIN,GTSE1,NBN,RHNO1,PRPF19,ATR,RPL26,CDC14B,TRIM39,RAD9A,E2F1
DNA IR DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20240310%WP4016%HOMO SAPIENS	DNA IR DAMAGE AND CELLULAR RESPONSE VIA ATR%WIKIPATHWAYS_20240310%WP4016%HOMO SAPIENS	Details	68	-0.757175856291119	-1.89625339518161	8.69559433418077e-06	0.000249890134010779	0	16929	RFWD3,CHEK1,MSH2,TDP1,PCNA,RMI1,PARP1,CHEK2,BRCA1,RAD51,BRCA2,FANCA,PALB2,FEN1,DCLRE1A,FANCD2,XRCC5,SMC1A,TRIM28,MCM2,CLK2,WRN,PRKDC,BRIP1,RECQL4,RPA1,UIMC1,H2AX,CDC45,USP1,CLSPN,RAD1,HERC2,NBN
DNA IR DOUBLE STRAND BREAKS AND CELLULAR RESPONSE VIA ATM%WIKIPATHWAYS_20240310%WP3959%HOMO SAPIENS	DNA IR DOUBLE STRAND BREAKS AND CELLULAR RESPONSE VIA ATM%WIKIPATHWAYS_20240310%WP3959%HOMO SAPIENS	Details	44	-0.727295923899507	-1.69208464682373	0.00135741487877531	0.0192431738729955	0	16842	CHEK1,PCNA,PARP1,CHEK2,BRCA1,RAD51,BRCA2,BLM,FANCD2,SMC1A,ACTL6A,TRIM28,PRKDC,RIF1,H2AX
DNA MISMATCH REPAIR%WIKIPATHWAYS_20240310%WP531%HOMO SAPIENS	DNA MISMATCH REPAIR%WIKIPATHWAYS_20240310%WP531%HOMO SAPIENS	Details	17	-0.859732793426608	-1.69013756783559	0.00104816216312246	0.0156264739389454	0	16995	MSH6,RFC4,MSH2,PCNA,POLD3,RPA3,RFC2,POLE,LIG1,RPA1,POLE2,RFC3
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270	Details	23	-0.844737722831402	-1.75395735184962	0.000361774867499955	0.00731729994742743	0	16935	ORC1,MCM4,PRIM1,MCM5,MCM3,PRIM2,ORC2,ORC6,MCM10,MCM7,NOC3L,MCM2,GINS3,CDC45,POLA1
DNA REPLICATION PRE-INITIATION%REACTOME DATABASE ID RELEASE 81%69002	DNA REPLICATION PRE-INITIATION%REACTOME DATABASE ID RELEASE 81%69002	Details	110	-0.677969567413207	-1.8222750508698	1.77872317941589e-05	0.000482763714208134	0	16935	ORC1,MCM4,MCM6,CDC7,PRIM1,MCM5,MCM3,CDC6,PRIM2,ORC2,ORC6,CDT1,ANAPC1,MCM10,SEM1,RPA3,POLE,MCM7,MCM2,MCM8,GMNN,KPNB1,RPA1,POLE2,H2AX,CDC45,POLA1,DBF4,RPS27A,ORC3,UBA52,UBE2C,PSME3
DNA REPLICATION%WIKIPATHWAYS_20240310%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240310%WP466%HOMO SAPIENS	Details	31	-0.822213059634651	-1.80244782183719	8.73086905947233e-05	0.00202371348163171	0	16862	MCM6,RFC4,PRIM1,MCM5,PCNA,POLD3,CDC6,PRIM2,ORC2,ORC6,CDT1,MCM10,RPA3,RFC2,POLE,MCM7,MCM2,GMNN,RPA1,POLE2,CDC45,POLA1,RFC3,DBF4
DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271	DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GOBP%GO:0006271	Details	15	-0.863635858467281	-1.65866625309604	0.0022061029632375	0.0273165081608072	0	16888	MCM4,RFC4,MCM3,PCNA,POLD3,DNA2,POLE,LIG1,MCM7,GINS1,POLA1,RFC3
DNA STRAND ELONGATION%GOBP%GO:0022616	DNA STRAND ELONGATION%GOBP%GO:0022616	Details	20	-0.80779593396096	-1.63577435036569	0.00447787927637471	0.0465450266518098	0	16888	MCM4,RFC4,MCM3,PCNA,POLD3,DNA2,POLE,LIG1,MCM7,GINS1,POLA1,RFC3,TERT,NBN
