name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333	Details	146	0.593680038372093	1.56021873888018	0.000754025960036624	0.0360936354491671	0	2654	UQCRQ,MT-CYB,MT-ND3,MT-CO2,MT-ND6,NDUFB1,MT-ND5,ETFDH,MT-ND2,ETFRF1,MT-ND4,UQCRB,MT-ATP6,MT-ATP8,NDUFA12,MT-CO3,MT-ND4L,MDH1,NDUFA5,NIPSNAP2,NDUFB6,PPARGC1A,SLC25A12,NDUFA6,COX7B,IDH3A,MT-ND1,ATP5PB,MT-CO1,CYCS,LYRM7,COX6C,ATP5MF,MFN2,NDUFA9,SDHAF2,NDUFB3,BLOC1S1,ATP5PF,ME3,SLC25A51,ACO2,SUCLA2,NDUFA11,NDUFA10,NDUFC2,MTFR1L,COX4I1
CHROMOSOME LOCALIZATION%GOBP%GO:0050000	CHROMOSOME LOCALIZATION%GOBP%GO:0050000	Details	85	0.683777520207021	1.67169996251731	0.000829978835539694	0.0360936354491671	0	1504	SPC24,DSN1,ZWINT,SKA3,RB1,SPC25,KIF14,NDC80,KNL1,CDCA5,CENPF,KIFC1,SPDL1,CEP55,SKA2,INCENP,CDCA8,SKA1,CENPE,GEM,RMDN1,KIF18A,CCNB1,NUF2,DLGAP5,FAM83D,SGO1,CHMP6,BUB3
CHROMOSOME ORGANIZATION%GOBP%GO:0051276	CHROMOSOME ORGANIZATION%GOBP%GO:0051276	Details	354	0.555899466035771	1.59351836500474	1.26502427265203e-06	0.000669514096301087	0	1534	ZNF827,TRIP13,MCM4,PCNA,ESCO2,ZWINT,SKA3,CENPK,RB1,GINS2,RAD51,GINS4,BUB1B,HMGB1,KIF14,RMI2,CDC45,GINS1,KIF11,NCAPH,NDC80,FEN1,KNL1,CDCA5,MCM8,CENPF,KIFC1,HAT1,KIF23,SMC2,SPDL1,NCAPG2,KNTC1,MCM2,SGO2,MCM5,CENPI,BUB1,KIF4A,CEP55,SKA2,INCENP,ESPL1,CEP192,FANCD2,RECQL4,SMC4,EXO1,NUSAP1,UHRF1,CDCA8,GINS3,SKA1,BLM,CENPE,BIRC5,GEM,RMDN1,KIF18A,PRC1,CCNB1,MCM3,CIP2A,ARHGEF10,SP100,NUF2,STAG1,DSCC1,DLGAP5,HJURP,SGO1,KIF18B,SMC1A,NASP,HSP90AA1,MSH2,SLX4,DNA2,OIP5,CHMP6,SPAG5,H1-5
CHROMOSOME SEGREGATION%GOBP%GO:0007059	CHROMOSOME SEGREGATION%GOBP%GO:0007059	Details	244	0.561298108816488	1.5558958116556	9.77840363600379e-05	0.0115004891652333	0	1239	SPC24,BRCA1,TRIP13,DSN1,ZWINT,SKA3,CENPK,RB1,NEK7,CENPN,SPC25,KIF14,KIF11,NCAPH,NDC80,KNL1,CDCA5,CENPF,KIFC1,KIF23,SMC2,SPDL1,NCAPG2,KNTC1,CENPI,KIF4A,CEP55,SKA2,INCENP,ESPL1,CEP192,FANCD2,SMC4,MAPRE2,NUSAP1,UHRF1,CDCA8,SKA1,CENPE,BIRC5,GEM,RMDN1,KIF18A,PRC1,CCNB1,ARHGEF10,NUF2,STAG1,CENPU,DLGAP5,CENPM,ARL8B,CENPO,TTK,HAUS8,HJURP,FAM83D,SGO1,KIF18B,SMC1A
CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013	CIRCULATORY SYSTEM PROCESS%GOBP%GO:0003013	Details	321	0.502636421849727	1.42868416919945	0.000253892780589089	0.020051266126891	0	1443	MYL2,MYH7,SGCD,PLN,SCN5A,SGK1,ABCC9,ANK2,DMD,CXCL12,PTGS2,SLC4A4,FGF12,AGT,CDH5,SLC5A1,SCN2B,ITGA4,CACNA1C,MYBPC3,KCNJ8,MYL3,SLCO3A1,F2R,SERPINF2,APLN,SLC1A4,TBC1D8,SLC16A7,GUCY1A1,PLVAP,BMPR2,NPPB,SLC38A3,KCNE4,TNNC1,OLR1,ADM,GPR4,GLP1R,CSRP3,OXTR,CEACAM1,EMILIN1,PPCS,AKAP13,ADRB3,RYR2,KCNMB2,NPR3,STAT1,SLC4A3,CACNB2,CACNA2D1,ZDHHC21,TCAP,SCN3B,GJA1,RNLS,CD36,SCN7A,ATP8A1,RAMP2,EDNRA,KCNJ2,TFRC
COMPLEMENT ACTIVATION%GOBP%GO:0006956	COMPLEMENT ACTIVATION%GOBP%GO:0006956	Details	26	0.887207849490068	1.77002135488598	0.000870574426188686	0.036992011982027	0	1866	COLEC10,COLEC11,CFB,C7,C3,FCN3,CFH,C6,NCR3LG1,CFHR1,C4A
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME%R-HSA-9704331.4	Details	25	0.876779736116455	1.73595524445374	0.000831792975970425	0.0360936354491671	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,EXO1,BLM,DNA2,RMI1
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME DATABASE ID RELEASE 81%9704646	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME DATABASE ID RELEASE 81%9704646	Details	25	0.876779736116455	1.73595524445374	0.000831792975970425	0.0360936354491671	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,EXO1,BLM,DNA2,RMI1
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA1 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701192	DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA1 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701192	Details	25	0.876779736116455	1.73595524445374	0.000831792975970425	0.0360936354491671	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,EXO1,BLM,DNA2,RMI1
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701190	DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO BRCA2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701190	Details	41	0.845056663748981	1.83423836609626	0.000141695582713492	0.0145146555776353	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,RFC2,EXO1,BLM,RFC5,DNA2,RFC3,TOPBP1,RMI1
DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701193	DEFECTIVE HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 81%9701193	Details	25	0.876779736116455	1.73595524445374	0.000831792975970425	0.0360936354491671	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,EXO1,BLM,DNA2,RMI1
DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 81%9675136	DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 81%9675136	Details	41	0.845056663748981	1.83423836609626	0.000141695582713492	0.0145146555776353	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,RFC2,EXO1,BLM,RFC5,DNA2,RFC3,TOPBP1,RMI1
DISEASES OF DNA REPAIR%REACTOME%R-HSA-9675135.6	DISEASES OF DNA REPAIR%REACTOME%R-HSA-9675135.6	Details	50	0.825673160095181	1.85694159327449	4.88587720088431e-05	0.00775755152570407	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,RFC2,EXO1,BLM,RFC5,MSH2,OGG1,NEIL3,MLH1,DNA2,RFC3,TOPBP1,RMI1
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260	Details	146	0.602490316825178	1.58337256021288	0.00048909390282885	0.0297484580078135	0	1765	BRCA1,TK1,MCM4,PCNA,POLQ,GINS2,PCLAF,RAD51,GINS4,CDC45,GINS1,FEN1,MCM8,DUT,TICRR,POLA2,MCM2,MCM10,BRCA2,FAM111B,MCM5,RRM1,RFC2,RECQL4,CDK2AP1,GINS3,GEN1,BLM,FAM111A,GMNN,MCM3,TRAIP,MMS22L,ASF1A,CDK2,LIG1,WDHD1,DONSON,RFC5,POLD3,FANCM,DNA2,SETMAR,POLA1,POLE3,RFC3,PRIM1,CHEK1,CDK1,MCM7,TOPBP1,PRIMPOL
DNA REPLICATION%REACTOME DATABASE ID RELEASE 81%69306	DNA REPLICATION%REACTOME DATABASE ID RELEASE 81%69306	Details	136	0.647785104016475	1.68836086189745	6.42280662357627e-05	0.00948633601542625	0	1724	MCM4,PCNA,CDC6,GINS2,GINS4,CDC45,GINS1,H2AZ2,FEN1,MCM8,POLA2,H2BC5,MCM2,MCM10,MCM5,RFC2,H2AX,H2BC21,GINS3,GMNN,MCM3,CCNA2,CDK2,LIG1,RFC5,POLD3,DNA2,POLA1,POLE3,RFC3,PRIM1,MCM7,PSMB10,H2BC12
DNA REPLICATION%WIKIPATHWAYS_20240310%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240310%WP466%HOMO SAPIENS	Details	31	0.866196230970205	1.78951287529606	0.000495849159686727	0.0297484580078135	0	1638	PCNA,CDC6,CDC45,POLA2,MCM2,MCM10,MCM5,RFC2,GMNN,CDK2,POLD3,POLA1,RFC3,PRIM1,MCM7
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	Details	32	0.892161880777242	1.85407864300672	3.54953690772543e-05	0.00632213709321656	0	1638	MCM4,PCNA,GINS2,GINS4,CDC45,GINS1,FEN1,MCM8,POLA2,MCM2,MCM5,RFC2,GINS3,MCM3,LIG1,RFC5,POLD3,DNA2,POLA1,RFC3,PRIM1,MCM7
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	Details	54	0.768638127066851	1.7501834927069	0.000541829215431296	0.0315702508917813	0	2163	BRCA1,PCNA,POLQ,RAD51,MCM8,BRCA2,GEN1,BLM,FAM111A,TRAIP,MMS22L,ASF1A,DONSON,FANCM,DNA2,SETMAR,PRIMPOL,ATRX,NUCKS1
DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	Details	122	0.637305639940861	1.63674856468388	0.000248541910131471	0.020051266126891	0	1765	BRCA1,TK1,MCM4,PCNA,POLQ,GINS2,RAD51,GINS4,CDC45,GINS1,FEN1,MCM8,POLA2,MCM2,MCM10,BRCA2,MCM5,RRM1,RFC2,RECQL4,CDK2AP1,GINS3,GEN1,BLM,FAM111A,GMNN,MCM3,TRAIP,MMS22L,ASF1A,LIG1,WDHD1,DONSON,RFC5,POLD3,FANCM,DNA2,SETMAR,POLA1,POLE3,RFC3,PRIM1,MCM7,TOPBP1,PRIMPOL
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	Details	99	0.667790188512602	1.66748541137777	0.00065659255933739	0.0350037608123355	0	1927	UQCRQ,MT-CYB,MT-ND3,MT-CO2,MT-ND6,NDUFB1,MT-ND5,ETFDH,MT-ND2,ETFRF1,MT-ND4,UQCRB,NDUFA12,MT-CO3,MT-ND4L,NDUFA5,NDUFB6,PPARGC1A,SLC25A12,NDUFA6,COX7B,MT-ND1,MT-CO1,CYCS,COX6C,NDUFA9,SDHAF2,NDUFB3
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303	ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303	Details	80	0.687274704436047	1.66497311590938	0.00117785630153121	0.0427460878344271	0	1504	SPC24,DSN1,ZWINT,SKA3,RB1,SPC25,KIF14,NDC80,KNL1,CDCA5,CENPF,KIFC1,SPDL1,CEP55,SKA2,INCENP,CDCA8,SKA1,CENPE,GEM,RMDN1,KIF18A,CCNB1,NUF2,FAM83D,SGO1,CHMP6,BUB3
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206	G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206	Details	129	0.641704769243518	1.66066461574452	0.000156945220424752	0.015402462234091	0	1687	DHFR,TYMS,RRM2,TK1,MCM4,PCNA,CDC6,RB1,CDC45,RBL1,MCM8,E2F1,POLA2,MCM2,MCM10,RBL2,LIN9,MCM5,CDC25A,GMNN,CCNB1,MCM3,CCNA2,CDK2,FBXO5,TFDP2,LIN54,POLA1,POLE3,PRIM1,CDK1,MCM7,PSMB10
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.5	G2 M CHECKPOINTS%REACTOME%R-HSA-69481.5	Details	137	0.625851689535153	1.63295657906901	0.00040649872130785	0.026077508879052	0	1873	BRCA1,MCM4,CDC6,BRIP1,RMI2,CDC45,CLSPN,MCM8,GTSE1,H2BC5,MCM2,MCM10,MCM5,RFC2,CDC25A,EXO1,H2AX,H2BC21,YWHAH,BLM,CCNB1,MCM3,CDK2,RFC5,PKMYT1,DNA2,RFC3,CHEK1,CDK1,MCM7,PSMB10,TOPBP1,H2BC12,BRCC3,RMI1,CDC25C
HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	Details	85	0.72700393246183	1.77737993825597	8.63362573023601e-05	0.0111902361250467	0	1290	CFI,TF,LEFTY2,TMPRSS6,TFPI2,F2RL2,PLG,PECAM1,SERPINC1,ACOX2,APOC3,SERPINA1,APOC2,OLR1,A2M,P2RY1,PROS1,F2,CFH,CRIP2,KLF7
HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	Details	138	0.629415384103478	1.64383207190071	0.000255731783385005	0.020051266126891	0	2222	DMD,CDC6,CHAF1A,GINS2,ATF5,CDC45,KIF11,E2F2,H2AZ2,MKI67,KNL1,RBL1,CENPF,KIF23,SMC2,POLA2,MCM2,BRCA2,MCM5,MYBL2,PLK4,INCENP,ESPL1,CDC25A,SMC4,TACC3,EFNA5,NUSAP1,EGF,H2AX,CENPE,BIRC5,SAP30,AURKA,PRC1,TRAIP,CCNA2,KIF20B,CDKN3,TTK,FBXO5,CDKN2C,SMC1A,HMGN2,NASP,CASP8AP2,HMMR,MARCKS,SUV39H1,CHEK1,AURKB,STIL,H2BC12,TFDP1,TROAP,SLC12A2,MCM6,H2AZ1,PURA,MAD2L1,PAFAH1B1,TOP2A,CENPA
HALLMARK_MYOGENESIS%MSIGDBHALLMARK%HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS%MSIGDBHALLMARK%HALLMARK_MYOGENESIS	Details	142	0.597625485118142	1.56661928827184	0.00073870831574504	0.0360936354491671	0	1326	MYL2,MYH7,SGCD,SSPN,ACTA1,CKMT2,DMD,SH3BGR,RB1,MYBPC3,MYL3,PDE4DIP,WWTR1,MYH4,HBEGF,PTP4A3,TNNC1,GJA5,CSRP3,SGCA,MYOM1,LDB3,IGFBP7,TCAP,SCHIP1,ENO3,CD36,PGAM2
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME DATABASE ID RELEASE 81%5693567	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) OR SINGLE STRAND ANNEALING (SSA)%REACTOME DATABASE ID RELEASE 81%5693567	Details	105	0.669507600137297	1.68419511029138	0.00025399485539491	0.020051266126891	0	1814	BRCA1,PCNA,BRIP1,RAD51,RMI2,CLSPN,RAD51AP1,XRCC2,H2BC5,BRCA2,RFC2,FIGNL1,EXO1,H2AX,H2BC21,GEN1,BLM,CCNA2,CDK2,RFC5,POLD3,SLX4,DNA2,POLH,POLE3,RFC3,CHEK1,TOPBP1,H2BC12,BRCC3,RMI1
HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME DATABASE ID RELEASE 81%5685942	HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR)%REACTOME DATABASE ID RELEASE 81%5685942	Details	69	0.817526398556574	1.93544761555302	3.21776024807312e-06	0.00127724970846952	0	1814	BRCA1,PCNA,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,RFC2,FIGNL1,EXO1,GEN1,BLM,RFC5,POLD3,SLX4,DNA2,POLH,POLE3,RFC3,CHEK1,TOPBP1,RMI1
HEART CONTRACTION%GOBP%GO:0060047	HEART CONTRACTION%GOBP%GO:0060047	Details	75	0.757266131422807	1.81739590894956	9.47656378257611e-05	0.01135578426097	0	1442	MYL2,MYH7,SGCD,SCN5A,ANK2,DMD,FGF12,SCN2B,CACNA1C,MYBPC3,KCNJ8,MYL3,KCNE4,TNNC1,CSRP3,RYR2,CACNB2,CACNA2D1,TCAP,SCN3B,GJA1,SCN7A,KCNJ2
HEART PROCESS%GOBP%GO:0003015	HEART PROCESS%GOBP%GO:0003015	Details	82	0.751610707104421	1.82849478246899	4.57416285468425e-05	0.00744884827951274	0	1442	MYL2,MYH7,SGCD,SCN5A,ANK2,DMD,FGF12,SCN2B,CACNA1C,MYBPC3,KCNJ8,MYL3,KCNE4,TNNC1,CSRP3,PPCS,AKAP13,RYR2,CACNB2,CACNA2D1,TCAP,SCN3B,GJA1,SCN7A,KCNJ2
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5	Details	43	0.841946762968522	1.84460624908886	6.63006796920812e-05	0.00956990038010017	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,RFC2,EXO1,BLM,RFC5,DNA2,RFC3,CHEK1,TOPBP1,RMI1
IMPAIRED BRCA2 BINDING TO PALB2%REACTOME DATABASE ID RELEASE 81%9709603	IMPAIRED BRCA2 BINDING TO PALB2%REACTOME DATABASE ID RELEASE 81%9709603	Details	24	0.878660503789318	1.72493183510043	0.000982680260410269	0.0400064252170873	0	1814	BRCA1,BRIP1,RAD51,RMI2,RAD51AP1,XRCC2,BRCA2,EXO1,BLM,DNA2,RMI1
IMPAIRED BRCA2 BINDING TO RAD51%REACTOME DATABASE ID RELEASE 81%9709570	IMPAIRED BRCA2 BINDING TO RAD51%REACTOME DATABASE ID RELEASE 81%9709570	Details	35	0.840600553648861	1.77549079130277	0.00038098017867465	0.0250194876012599	0	1814	BRCA1,BRIP1,RAD51,RMI2,BRCA2,RFC2,EXO1,BLM,RFC5,DNA2,RFC3,TOPBP1,RMI1
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.4	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.4	Details	18	0.907859442539368	1.68008476065633	0.00142382534409112	0.0482998256436695	0	1866	COLEC10,COLEC11,CFB,C3,FCN3,C4A
INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 81%6783783	INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 81%6783783	Details	23	0.903426682863659	1.76022199240698	0.00022818930683507	0.020051266126891	0	1118	PTGS2,TNFRSF1B,IL1R1,JAK1,STAT3
M PHASE%REACTOME%R-HSA-68886.5	M PHASE%REACTOME%R-HSA-68886.5	Details	348	0.488288054521546	1.39842695306211	0.000522726262735144	0.0307392082836195	0	1724	SPC24,TUBA1A,DSN1,ZWINT,CENPK,RB1,PRKACA,NEK7,CENPN,SPC25,BUB1B,H2AZ2,ERCC6L,NCAPH,NDC80,TUBB6,KNL1,TUBA1B,CDCA5,CENPF,KIF23,PRKCB,SMC2,SPDL1,TUBB4B,NCAPG2,KNTC1,H2BC5,SGO2,CENPI,BUB1,SKA2,PLK4,INCENP,ESPL1,CEP192,SMC4,H2AX,H2BC21,MASTL,CDCA8,SKA1,CENPE,BIRC5,KIF18A,CCNB1,NUF2,STAG1,CENPU,PPP2R5A,CENPM,CENPO,FBXO5,HAUS8,ZWILCH,SGO1,SMC1A,PCNT,HSP90AA1,TUBA1C,CEP135,CHMP6,PCM1,BUB3,PRKAR2B,TUBB3,CDK1,PSMB10,VRK1,H2BC12
