name	description	GS details	SIZE	ES	NES	pval	padj	FWER	Rank at Max	leading edge genes
ACYLGLYCEROL HOMEOSTASIS%GOBP%GO:0055090	ACYLGLYCEROL HOMEOSTASIS%GOBP%GO:0055090	Details	25	-0.816475221986044	-1.84093972364782	5.28009515342182e-05	0.0018945697355583	0	16996	APOA1,APOA4,RORA,DGAT2,APOC3,LIPC,APOC2,MLXIPL,HNF4A,SCARB1,SIRT1,FUNDC2,PLA2G12B
ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639	ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639	Details	63	-0.6414259853858	-1.69362843458585	0.00084644033365139	0.0177417246172276	0	17025	APOC1,APOB,DGAT2,APOC3,APOA2,LIPC,DGKK,CPS1,LPIN2,SIRT1
ADP CATABOLIC PROCESS%GOBP%GO:0046032	ADP CATABOLIC PROCESS%GOBP%GO:0046032	Details	30	-0.752399687925392	-1.75406120435484	0.000487376937323326	0.0119507443420097	0	16691	HK2,ALDOC,PFKL,LDHA,GAPDH,ENO2,ENO1,PGK1,TPI1,ALDOA,GPI,GAPDHS,PGM1,PKM
ADP METABOLIC PROCESS%GOBP%GO:0046031	ADP METABOLIC PROCESS%GOBP%GO:0046031	Details	32	-0.750934841552237	-1.77050382300874	0.000356275303643725	0.00971117791176522	0	16691	HK2,ALDOC,PFKL,LDHA,GAPDH,ENO2,ENO1,PGK1,TPI1,ALDOA,GPI,GAPDHS,PGM1,PKM
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	Details	61	-0.678602913079592	-1.78326563684771	0.000117526303811746	0.00382582179275449	0	17003	ALDH6A1,AGXT,ADHFE1,GLUD1,GLDC,HIBADH,HMGCLL1,GLUL,MAT1A,ALDH4A1,HPD,NOS3,AMT,MCCC1,SARDH,CDO1,HMGCL
ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605	Details	142	-0.540657850452684	-1.58891340736166	0.000607224560115231	0.0141782469900435	0	17003	ALDH6A1,AGXT,PAH,ADHFE1,GLUD1,GLDC,HIBADH,HMGCLL1,GLUL,MAT1A,SERINC5,RIMKLA,HNF4A,ALDH4A1,ALDH5A1,HPD,DGLUCY,CPS1,EGLN1,MTR,NOS3,AMT,MCCC1,SARDH,CDO1,HMGCL,DPEP1,GGT1,AFMID,SLC45A2
ALTEPLASE ACTION PATHWAY%PATHWHIZ%PW000302	ALTEPLASE ACTION PATHWAY%PATHWHIZ%PW000302	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
AMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043604	AMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043604	Details	445	-0.462430161594521	-1.5000761394249	2.44885972226813e-05	0.000954153870927909	0	17020	EIF3E,EIF4A2,RPL5,RPS24,RPS3A,RPL22,RPL15,EEF1G,RPL7,RPL37,RPS23,CERS1,DARS1,RPL30,RPL23,MRPL45,RPL35A,RPL14,RPL11,RPL4,RPL31,ANKZF1,RPS8,EIF3H,RPL17,RPL32,RPS17,RPL6,EIF3L,RPS25,RPS11,RPL28,EEF2,RPS15A,TCF25,RPL34,RPL24,RPL7A,RPL39,EIF3F,RPL10A,RPS6,RPL27,TNIP1,RPL13,RPL38,RPS3,RPL41,RPL12,RPS5,RPL26,PPCS,RPL29,RPS27,RPS18,RPL18,RPL36,RPL13A,RPS13,RPL36A,RPL8,RPS7,RPL19,RARS2,RPL37A,EEF1A1,RPLP2,EIF2D,CPS1,RPS14,RPS4X,FAU,RPL21,RACK1,EIF3D,RPL23A,RPL3,EEF2K,RPL27A,RPS10,QARS1,RPL35,NARS2,EIF2S3B,MRPL10,B3GALT1,RPLP0,RPS2,EIF2A,GGT1,RPS20,RPL18A,RPS9,SLC27A2,RPL10,RPS29,RPS15
AMINE METABOLIC PROCESS%GOBP%GO:0009308	AMINE METABOLIC PROCESS%GOBP%GO:0009308	Details	63	-0.611476592955061	-1.61454971969911	0.00284711748591831	0.0400045202501487	0	16999	TRH,PAH,PRKN,DDC,MAOB,ALDH7A1,SAT2,SLC29A4,SLC44A1,SNCA,SULT1C2,AFMID,HDAC6,KMO,VCAM1,HAAO,GATA3,NAPEPLD,MAOA,DMGDH,DBH,CHDH,SNCAIP
AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063	AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009063	Details	75	-0.642111692849187	-1.73966096904097	0.000212265938897733	0.00604529586519957	0	17003	ALDH6A1,AGXT,ADHFE1,GLUD1,GLDC,HIBADH,HMGCLL1,BCKDHA,GLUL,MAT1A,ALDH4A1,ALDH5A1,BCKDHB,NOS3,AMT,MCCC1,SARDH,CDO1,HMGCL,AFMID,ABAT,KMO,DBT,PRODH,RIDA
AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	AMINO ACID METABOLIC PROCESS%GOBP%GO:0006520	Details	208	-0.471626304383538	-1.44147894237837	0.00379588375442517	0.0463794342603057	0	17003	ALDH6A1,AGXT,PAH,PCCA,ADHFE1,DARS1,GLUD1,GLDC,HIBADH,HMGCLL1,BCKDHA,GLUL,MAT1A,SERINC5,RIMKLA,HNF4A,ALDH4A1,ALDH5A1,HPD,RARS2,BCKDHB,DGLUCY,CPS1,EGLN1,MTR,NOS3,AMT,MCCC1,SARDH,QARS1,CDO1,HMGCL,NARS2,BPHL,DPEP1,GGT1,AFMID,SLC45A2,WARS2,ABAT,KMO,ACCS,NAGS,GLYATL1,DBT,PRODH,GGT5,RIDA
AMINOCAPROIC ACID ACTION PATHWAY%PATHWHIZ%PW000308	AMINOCAPROIC ACID ACTION PATHWAY%PATHWHIZ%PW000308	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
ANISTREPLASE ACTION PATHWAY%PATHWHIZ%PW000303	ANISTREPLASE ACTION PATHWAY%PATHWHIZ%PW000303	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	Details	25	-0.751606662887491	-1.69467795838587	0.00150518634861425	0.0272348675215074	0	17030	TF,FGB,FGA,RPL39,H2BC21,FAU,PLA2G6,H2BC12
APROTININ ACTION PATHWAY%SMPDB%SMP0000288	APROTININ ACTION PATHWAY%SMPDB%SMP0000288	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
ARDEPARIN ACTION PATHWAY%SMPDB%SMP0000275	ARDEPARIN ACTION PATHWAY%SMPDB%SMP0000275	Details	17	-0.823949813239723	-1.71958318738903	0.0008353939717971	0.0177417246172276	0	17018	PLG,SERPINC1,FGG,FGB,FGA,F2
ARGATROBAN ACTION PATHWAY%SMPDB%SMP0000276	ARGATROBAN ACTION PATHWAY%SMPDB%SMP0000276	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173	BETA-KETOTHIOLASE DEFICIENCY%SMPDB%SMP0000173	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
BIVALIRUDIN ACTION PATHWAY%SMPDB%SMP0000277	BIVALIRUDIN ACTION PATHWAY%SMPDB%SMP0000277	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	Details	25	-0.737608559869747	-1.66311586904482	0.00258499394653316	0.0391820920153511	0	17003	ALDH6A1,PCCA,HIBADH,HMGCLL1,BCKDHA,BCKDHB,MCCC1,HMGCL
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	Details	171	-0.513016598918319	-1.53886181597281	0.00114577581446715	0.0222327331123846	0	17003	ALDH6A1,AGXT,PCCA,ADHFE1,AUH,AIG1,GLUD1,GLDC,FMO1,CYP2W1,HIBADH,HMGCLL1,BCKDHA,GLUL,MAT1A,ALDH1L1,PHYH,ALDH4A1,ALDH5A1,HADH,HPD,BCKDHB,ACOXL,LPIN2,NOS3,AMT,LDHD,MCCC1,SARDH,CDO1,HMGCL,RENBP,DPEP1,SCP2,AMACR,QPRT,AFMID,SLC27A2,ACAD10,PGD,ECHDC2,ABCD4,ABAT,KMO,HSD17B4,DBT,PRODH,RIDA,ACOX2,ACAD11
CARDIOGENESIS%REACTOME DATABASE ID RELEASE 81%9733709	CARDIOGENESIS%REACTOME DATABASE ID RELEASE 81%9733709	Details	27	-0.763973937284341	-1.74777494350099	0.00048924476915801	0.0119507443420097	0	16617	HAND2,KAT2A,HEY2,HAND1,LDB1,SMAD4,FOXO4,TBX5,HEY1,ISL1,LEF1
CHOLESTEROL EFFLUX%GOBP%GO:0033344	CHOLESTEROL EFFLUX%GOBP%GO:0033344	Details	21	-0.803690618333215	-1.74960180590245	0.000496721637194516	0.0120407599916884	0	17025	APOC1,APOA1,APOA4,APOC3,APOA2,APOC2,SCARB1,SOAT2,ABCA5
CHOLESTEROL HOMEOSTASIS%GOBP%GO:0042632	CHOLESTEROL HOMEOSTASIS%GOBP%GO:0042632	Details	65	-0.671173160191161	-1.77953844189645	4.96148901513442e-05	0.00180059524200678	0	16996	APOA1,APOA4,RORA,APOB,DGAT2,APOC3,EPHX2,APOA2,CD24,LIPC,APOC2,MTTP,HNF4A,CNBP,PCSK9,SCARB1,SOAT2,FGFR4,ABCA5,SIRT1,ABCA2
CHOLESTEROL TRANSPORT%GOBP%GO:0030301	CHOLESTEROL TRANSPORT%GOBP%GO:0030301	Details	55	-0.630288708022442	-1.62939591354927	0.00275769662221114	0.0393087770646191	0	17025	APOC1,APOA1,APOA4,APOB,APOC3,SYT7,APOA2,LIPC,APOC2,SCARB1,SOAT2,ABCA5,OSBPL2,SCP2,NPC1L1,PIP4K2A
COAGULATION%SMPDB%SMP0000586	COAGULATION%SMPDB%SMP0000586	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
COMMON PATHWAY OF FIBRIN CLOT FORMATION%REACTOME DATABASE ID RELEASE 81%140875	COMMON PATHWAY OF FIBRIN CLOT FORMATION%REACTOME DATABASE ID RELEASE 81%140875	Details	17	-0.797715522138926	-1.66483222418094	0.00257301343313507	0.0390937997938775	0	17024	SERPIND1,SERPINC1,FGG,FGB,FGA,F2,SERPINA5
DICOUMAROL ACTION PATHWAY%PATHWHIZ%PW000632	DICOUMAROL ACTION PATHWAY%PATHWHIZ%PW000632	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
DICUMAROL ACTION PATHWAY%PATHWHIZ%PW000313	DICUMAROL ACTION PATHWAY%PATHWHIZ%PW000313	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
ENOXAPARIN ACTION PATHWAY%SMPDB%SMP0000272	ENOXAPARIN ACTION PATHWAY%SMPDB%SMP0000272	Details	17	-0.823949813239723	-1.71958318738903	0.0008353939717971	0.0177417246172276	0	17018	PLG,SERPINC1,FGG,FGB,FGA,F2
FONDAPARINUX ACTION PATHWAY%SMPDB%SMP0000273	FONDAPARINUX ACTION PATHWAY%SMPDB%SMP0000273	Details	17	-0.823949813239723	-1.71958318738903	0.0008353939717971	0.0177417246172276	0	17018	PLG,SERPINC1,FGG,FGB,FGA,F2
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.4	Details	51	-0.735082941247341	-1.87751300012472	8.0783698208424e-06	0.000380042420238297	0	17020	EIF3E,RPS24,RPS3A,RPS23,RPS8,EIF3H,RPS17,EIF3L,RPS25,RPS11,RPS15A,EIF3F,RPS6,RPS3,RPS5,RPS27,RPS18,RPS13,RPS7,RPS14,RPS4X,FAU,EIF3D,RPS10,RPS2,RPS20,RPS9,RPS29,RPS15,RPS16,EIF3M,RPS28
FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS	FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS	Details	35	-0.746617267371762	-1.78782265745349	0.000119220319350878	0.00382582179275449	0	16996	APOA1,CEBPA,ALB,AFP,TTR,F2,KCNJ11,HNF4A,DLK1,HADH,CPT1B,FOXA3,FOXA1
FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	Details	19	-0.770749492246806	-1.64545979966073	0.00371938563719386	0.0463794342603057	0	16691	HK2,PANK1,LDHA,GAPDH,SLC37A4,ENO1,TPI1,ALDOA,GPI,PGM1,GALM,PC
GLUCONEOGENESIS%PATHWHIZ%PW000152	GLUCONEOGENESIS%PATHWHIZ%PW000152	Details	19	-0.770749492246806	-1.64545979966073	0.00371938563719386	0.0463794342603057	0	16691	HK2,PANK1,LDHA,GAPDH,SLC37A4,ENO1,TPI1,ALDOA,GPI,PGM1,GALM,PC
GLUCONEOGENESIS%REACTOME%R-HSA-70263.7	GLUCONEOGENESIS%REACTOME%R-HSA-70263.7	Details	20	-0.775037373524442	-1.67128926823343	0.00227088133401847	0.0361462840911059	0	16518	ALDOC,GAPDH,SLC37A4,ENO2,ENO1,PGK1,TPI1,ALDOA,GPI,GAPDHS,PC,FBP2
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	Details	57	-0.62984705332875	-1.63738907824138	0.00230006527212259	0.0362876085806332	0	17011	RBP4,KCNJ11,HK2,PFKL,SLC37A4,ENO2,PDK1,ENO1,PGK1,PDK2,TPI1,GPI,DCXR,PGM1,SORD,GAA,GALM,PER2,LRP5,PC,FBP2
GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	Details	19	-0.770749492246806	-1.64545979966073	0.00371938563719386	0.0463794342603057	0	16691	HK2,PANK1,LDHA,GAPDH,SLC37A4,ENO1,TPI1,ALDOA,GPI,PGM1,GALM,PC
GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	Details	19	-0.770749492246806	-1.64545979966073	0.00371938563719386	0.0463794342603057	0	16691	HK2,PANK1,LDHA,GAPDH,SLC37A4,ENO1,TPI1,ALDOA,GPI,PGM1,GALM,PC
GLYCOGENOSIS, TYPE IB%SMPDB%SMP0000573	GLYCOGENOSIS, TYPE IB%SMPDB%SMP0000573	Details	19	-0.770749492246806	-1.64545979966073	0.00371938563719386	0.0463794342603057	0	16691	HK2,PANK1,LDHA,GAPDH,SLC37A4,ENO1,TPI1,ALDOA,GPI,PGM1,GALM,PC
GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	Details	19	-0.770749492246806	-1.64545979966073	0.00371938563719386	0.0463794342603057	0	16691	HK2,PANK1,LDHA,GAPDH,SLC37A4,ENO1,TPI1,ALDOA,GPI,PGM1,GALM,PC
GLYCOLYSIS%BIOCYC%PWY66-400	GLYCOLYSIS%BIOCYC%PWY66-400	Details	22	-0.767796523483118	-1.68636776694645	0.00163568773234201	0.0290174658885589	0	16691	HK2,ALDOC,PFKL,GAPDH,ENO2,ENO1,PGK1,TPI1,ALDOA,GPI,GAPDHS,PKM
GLYCOLYTIC PROCESS%GOBP%GO:0006096	GLYCOLYTIC PROCESS%GOBP%GO:0006096	Details	30	-0.752399687925392	-1.75406120435484	0.000487376937323326	0.0119507443420097	0	16691	HK2,ALDOC,PFKL,LDHA,GAPDH,ENO2,ENO1,PGK1,TPI1,ALDOA,GPI,GAPDHS,PGM1,PKM
HEPARIN ACTION PATHWAY%SMPDB%SMP0000274	HEPARIN ACTION PATHWAY%SMPDB%SMP0000274	Details	17	-0.823949813239723	-1.71958318738903	0.0008353939717971	0.0177417246172276	0	17018	PLG,SERPINC1,FGG,FGB,FGA,F2
HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	Details	62	-0.612444591802621	-1.61322348820619	0.00316006905907017	0.043534921028535	0	17030	TF,RORA,CITED2,SLC2A1,NDRG1,HK2,VEGFA,BNIP3,ID2,HNF4A,PFKL,NPM1,LDHA,EGLN1,CP,ENO1,PGK1,SMAD4,ALDOA,PGM1,PLIN2,PKM,PFKFB3,ABCG2,ARNT
HIGH-DENSITY LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034375	HIGH-DENSITY LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034375	Details	16	-0.834638288345663	-1.72067228474591	0.000803575912812013	0.0174181249906795	0	17025	APOC1,APOA1,APOA4,APOC3,APOA2,LIPC,SCARB1,ABCA5
ION HOMEOSTASIS%REACTOME DATABASE ID RELEASE 81%5578775	ION HOMEOSTASIS%REACTOME DATABASE ID RELEASE 81%5578775	Details	47	-0.644407042131803	-1.62387941356075	0.00361706496501398	0.0463794342603057	0	16957	ATP2B2,RYR1,ATP1A3,KCNJ11,ATP1B2,CAMK2A,AHCYL1,ASPH,ATP2B1,CAMK2B,FXYD6,FXYD1,ATP1A2,TRPC1,ATP1B1
IRAK4 DEFICIENCY (TLR2 4)%REACTOME%R-HSA-5603041.3	IRAK4 DEFICIENCY (TLR2 4)%REACTOME%R-HSA-5603041.3	Details	16	-0.802023775531888	-1.65343490891166	0.0028627391893928	0.0401352242645335	0	16907	FGG,FGB,FGA
ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523	ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000523	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
ISOVALERIC ACIDURIA%PATHWHIZ%PW000091	ISOVALERIC ACIDURIA%PATHWHIZ%PW000091	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
LEPIRUDIN ACTION PATHWAY%SMPDB%SMP0000278	LEPIRUDIN ACTION PATHWAY%SMPDB%SMP0000278	Details	16	-0.80356134706682	-1.6566047332091	0.00277903336514155	0.0393087770646191	0	17018	PLG,FGG,FGB,FGA,F2,F7
LIPID HOMEOSTASIS%GOBP%GO:0055088	LIPID HOMEOSTASIS%GOBP%GO:0055088	Details	116	-0.56321325004112	-1.61590288501391	0.000666251466477413	0.0151943669593933	0	16996	APOA1,APOA4,CEBPA,RORA,APOB,DGAT2,APOC3,EPHX2,APOA2,CD24,LIPC,APOC2,NR1D2,MTTP,MLXIPL,USF2,HNF4A,CNBP,PCSK9,SCARB1,SOAT2,FGFR4,ABCA5,ACOXL,SIRT1,ABCA2,FUNDC2,PLA2G12B,NPC1L1,TLCD3A
LIPOPROTEIN METABOLISM%REACTOME%R-HSA-174824.6	LIPOPROTEIN METABOLISM%REACTOME%R-HSA-174824.6	Details	62	-0.637745512900803	-1.67986794998305	0.00115612282648909	0.022258086561562	0	17025	APOC1,APOA1,APOA4,APOB,ALB,APOC3,APOA2,LIPC,PCSK6,APOC2,MTTP,PCSK9,CREB3L3,CES3,SOAT2
MAPLE SYRUP URINE DISEASE%PATHWHIZ%PW000064	MAPLE SYRUP URINE DISEASE%PATHWHIZ%PW000064	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
METABOLIC EPILEPTIC DISORDERS%WIKIPATHWAYS_20240310%WP5355%HOMO SAPIENS	METABOLIC EPILEPTIC DISORDERS%WIKIPATHWAYS_20240310%WP5355%HOMO SAPIENS	Details	60	-0.612386809505438	-1.60534040341882	0.00353804557744303	0.0463794342603057	0	16814	GLUD1,GLDC,HK2,PFKL,ALDH7A1,SLC7A2,SLC2A4,SLC2A3,ENO2,AMT,SLC25A5,CDO1,DHTKD1,LDHB,PC,FBP2,GPHN,MOCS1,XDH,ASS1,PFKM,GPT,PKLR,SHMT1
METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.8	METABOLISM OF FAT-SOLUBLE VITAMINS%REACTOME%R-HSA-6806667.8	Details	41	-0.675863491055838	-1.66389948838726	0.00195922268238292	0.0331813953488372	0	17011	RBP4,APOA1,APOA4,APOB,APOC3,APOA2,TTR,APOC2,GPC3
METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384	METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000384	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
METHYLMALONIC ACIDURIA%SMPDB%SMP0000200	METHYLMALONIC ACIDURIA%SMPDB%SMP0000200	Details	28	-0.712962651371256	-1.64212247227471	0.00382661369113528	0.0463794342603057	0	17003	ALDH6A1,PCCA,AUH,HIBADH,BCKDHA,ALDH2,BCKDHB,MCCC1,HMGCL
